Wikipedia ID,Movie Name,Year,Character Name,Count,Full name,Normalized_name,Mean Difference,Influenced,Wikipedia_movie_ID,Genres
525113,tombstone,1993,Josephine,6,Josephine Marcus,JOSEPHINE,458.7333333333332,1,525113.0,"Crime Fiction, Costume drama, Action/Adventure, Western, Drama, History, Romance Film, Action"
51906,breakfast at tiffany's,1961,José,5,José da Silva Pereira,JOSE,449.66666666666697,1,51906.0,"Romantic comedy, Comedy of manners, Comedy-drama, Drama, Comedy, Romance Film"
1048388,hot shots!,1991,Harley,3,Buzz Harley,HARLEY,448.53333333333336,1,1048388.0,"Parody, Absurdism, Action/Adventure, Comedy, War film, Action, Slapstick"
513149,cannibal holocaust,1980,Alan,4,Alan Yates,ALAN,445.6999999999998,1,513149.0,"Mockumentary, Jungle Film, Horror, World cinema"
54175,saturday night fever,1977,Pauline,2,Pauline,PAULINE,445.66666666666674,1,54175.0,"Dance, Musical, Drama, Coming of age, Romance Film, Musical Drama"
142049,minority report,2002,Iris,2,Iris Hineman,IRIS,436.6333333333332,1,142049.0,"Crime Fiction, Thriller, Science Fiction, Future noir, Chase Movie, Action/Adventure, Mystery, Drama, Dystopia, Film adaptation, Action, Film noir"
920296,somewhere in time,1980,William,5,William Fawcett Robinson,WILLIAM,431.0333333333329,1,920296.0,"Science Fiction, Indie, Tragedy, Romantic fantasy, Fantasy, Drama, Romantic drama, Time travel, Romance Film"
612052,spider-man 2,2004,Jameson,3,John Jameson,JAMESON,417.26666666666665,1,612052.0,"Thriller, Science Fiction, Superhero movie, Superhero, Action/Adventure, Drama, Fantasy, Action"
706878,the last boy scout,1991,Darian,5,Darian,DARIAN,410.1333333333334,1,706878.0,"Thriller, Crime Fiction, Buddy film, Action/Adventure, Comedy, Crime Thriller, Action"
30327,the terminator,1984,Connor,12,Sarah Connor,CONNOR,401.26666666666665,1,30327.0,"Thriller, Science Fiction, Indie, Doomsday film, Stop motion, Action/Adventure, Time travel, Action"
725103,sleepers,1996,Tommy,5,Tommy,TOMMY,382.0333333333333,1,725103.0,"Crime Fiction, Thriller, Period piece, Coming of age, Drama, Courtroom Drama"
105434,trainspotting,1996,Tommy,3,Tommy,TOMMY,382.0333333333333,1,105434.0,"Crime Fiction, Buddy film, Indie, Comedy-drama, Addiction Drama, Cult, Drama, Comedy, Film adaptation, Black comedy"
676909,the terminal,2004,Cruz,2,Enrique Cruz,CRUZ,379.0666666666666,1,676909.0,"Romantic comedy, Comedy-drama, Drama, Comedy, Romantic drama, Romance Film, Comedy of Errors"
433414,tremors,1990,Valentine,6,Valentine,VALENTINE,379.03333333333336,1,433414.0,"Action/Adventure, Science Fiction, Horror, Adventure, Creature Film, Cult, Horror Comedy, Monster, Action, Comedy"
1125221,national lampoon's christmas vacation,1989,Ruby,2,Ruby Sue,RUBY,373.4666666666666,1,1125221.0,"Christmas movie, Family Film, Comedy, Holiday Film, Slapstick"
42313,the wicker man,1973,Neil,17,Neil Howie,NEIL,362.76666666666665,1,42313.0,"Thriller, Mystery, Crime Fiction, Horror"
167857,the usual suspects,1995,Keaton,10,Dean Keaton,KEATON,361.4666666666666,1,167857.0,"Thriller, Ensemble Film, Mystery, Crime Fiction, Crime Thriller, Neo-noir"
564947,"i, robot",2004,Sonny,15,Sonny of Lanning's,SONNY,355.7,1,564947.0,"Thriller, Science Fiction, Mystery, Drama, Film adaptation, Action"
1125221,national lampoon's christmas vacation,1989,Ellen,2,Ellen,ELLEN,351.3666666666668,1,1125221.0,"Christmas movie, Family Film, Comedy, Holiday Film, Slapstick"
919013,two for the road,1967,Joanna,11,Joanna,JOANNA,341.9666666666667,1,919013.0,"Romantic comedy, Road movie, Existentialism, Comedy-drama, Marriage Drama, Drama, Comedy, Romantic drama, Romance Film"
10507423,marathon man,1976,Thomas,32,"Thomas ""Babe"" Levy  is",THOMAS,334.09999999999854,1,10507423.0,"Thriller, Crime Fiction, Psychological thriller, Mystery, Drama, Film adaptation, Crime Thriller, Action, New Hollywood"
255898,mad max,1979,Jessie,3,Jessie,JESSIE,325.4666666666667,1,255898.0,"Thriller, Tragedy, Adventure, World cinema, Doomsday film, Chase Movie, Science Fiction, Cult, Apocalyptic and post-apocalyptic fiction, Biker Film, Action"
5871867,logan's run,1976,Logan,6,Logan,LOGAN,318.2333333333333,1,5871867.0,"Science Fiction, Action"
1287385,million dollar baby,2004,Frankie,17,Frankie Dunn,FRANKIE,314.9,1,1287385.0,"Sports, Tragedy, Drama, Boxing"
77744,wayne's world,1992,Kane,10,Benjamin Kane,KANE,313.4,1,77744.0,"Buddy film, Absurdism, Cult, Satire, Comedy, Music"
64394,goodfellas,1990,Henry,10,Henry Hill,HENRY,309.2666666666664,1,64394.0,"Thriller, Crime Fiction, Gangster Film, Crime Drama, Drama, Film adaptation, Biographical film"
473273,jurassic park iii,2001,Isla,2,Isla Sorna,ISLA,301.4666666666667,1,473273.0,"Thriller, Natural horror films, Science Fiction, Horror, Adventure, Action/Adventure, Monster, Action"
2274938,friday the 13th part 2,1981,Alice,2,Alice L. Hardy,ALICE,296.6333333333332,1,2274938.0,"Cult, Horror, Slasher, Teen"
471544,blade,1998,Quinn,2,Quinn,QUINN,292.6333333333333,1,471544.0,"Thriller, Horror, Superhero movie, Action/Adventure, Fantasy, Archives and records, Action"
1428048,the last of the mohicans,1992,Duncan,10,Duncan Heyward,DUNCAN,289.96666666666664,1,1428048.0,"Costume drama, War film, Period piece, Drama, Film adaptation, Romantic drama, Romance Film"
294998,home alone 2: lost in new york,1992,Duncan,6,Duncan,DUNCAN,289.96666666666664,1,294998.0,
25491,the rocky horror picture show,1975,Rocky,2,Rocky Horror,ROCKY,287.8,1,25491.0,"Parody, Sex comedy, Horror, Science Fiction, Cult, Musical, Comedy, Horror Comedy"
106117,thelma & louise,1991,Sawyer,12,Louise Sawyer,SAWYER,281.26666666666665,1,106117.0,"Crime Fiction, Female buddy film, Buddy film, Chase Movie, Road movie, Comedy-drama, Drama, Comedy, Outlaw, Feminist Film"
3746,blade runner,1982,Tyrell,4,Tyrell,TYRELL,279.7,1,3746.0,"Thriller, Cyberpunk, Science Fiction, Future noir, Existentialism, Cult, Drama, Film noir, Crime Thriller, Chinese Movies, Dystopia, Neo-noir"
2251266,ocean's eleven,2001,Reuben,3,Reuben Tishkoff,REUBEN,279.1333333333334,1,2251266.0,"Crime Fiction, Heist, Remake, Action/Adventure, Thriller, Comedy, Action"
51888,indiana jones and the last crusade,1989,Henry,4,Henry Jones,HENRY,273.0666666666666,1,51888.0,Adventure
503573,dazed and confused,1993,Davis,2,Sabrina Davis,DAVIS,271.8,1,503573.0,"Ensemble Film, Indie, Comedy-drama, Cult, Period piece, Drama, Comedy, Coming of age, Stoner film, Teen"
167857,the usual suspects,1995,Dean,10,Dean Keaton,DEAN,267.79999999999995,1,167857.0,"Thriller, Ensemble Film, Mystery, Crime Fiction, Crime Thriller, Neo-noir"
202652,romeo + juliet,1996,Juliet,22,Juliet,JULIET,266.76666666666665,1,202652.0,"Crime Fiction, Thriller, Romance Film, Drama"
213472,aliens,1986,Ellen,15,Ellen Ripley,ELLEN,261.0999999999999,1,213472.0,"Thriller, Science Fiction, Horror, Adventure, Stop motion, Sci-Fi Horror, Creature Film, Action/Adventure, Action"
4453691,blood diamond,2006,Archer,7,Danny Archer,ARCHER,255.4333333333333,1,4453691.0,"Crime Fiction, Thriller, Tragedy, Adventure, Private military company, Action/Adventure, Drama, War film, Action, Political drama"
74537,brazil,1985,Ida,2,Ida,IDA,251.53333333333336,1,74537.0,"Science Fiction, Future noir, Cult, Satire, Fantasy, Comedy, Drama, Black comedy, Dystopia, Kafkaesque"
53085,toy story,1995,Davis,18,Andy Davis,DAVIS,251.2,1,53085.0,
202652,romeo + juliet,1996,Romeo,4,Romeo,ROMEO,249.76666666666668,1,202652.0,"Crime Fiction, Thriller, Romance Film, Drama"
101954,the english patient,1996,Hana,4,Hana,HANA,244.9333333333333,1,101954.0,"War film, Period piece, Drama, Film adaptation, Romantic drama, Romance Film"
697113,big trouble in little china,1986,Jack,17,Jack Burton,JACK,241.76666666666665,1,697113.0,"Fantasy Comedy, Adventure, Action Comedy, Martial Arts Film, Fantasy, Comedy, Romance Film, Action"
226198,sleepless in seattle,1993,Reed,16,Annie Reed,REED,240.86666666666665,1,226198.0,"Romantic comedy, Comedy-drama, Romance Film, Drama, Comedy"
343408,the aristocats,1970,Abigail,2,Abigail Gabble,ABIGAIL,240.5333333333333,1,343408.0,
142456,good will hunting,1997,Will,2,Will Hunting,WILL,238.06666666666663,1,142456.0,"Drama, Romantic drama, Romance Film, Coming of age, Indie"
1160412,rambo iii,1988,Sam,9,Sam Trautman,SAM,233.36666666666665,1,1160412.0,"Thriller, Action/Adventure, Action Thrillers, Action, War film"
673472,the lost boys,1987,Sam,16,Sam,SAM,230.46666666666664,1,673472.0,"Cult, Horror, Coming of age, Comedy, Teen"
2312056,pride & prejudice,2005,Darcy,23,Darcy,DARCY,226.36666666666665,1,2312056.0,"Costume drama, Period piece, Drama, Film adaptation, Romantic drama, Romance Film"
2216381,the intern,2000,Bennett,4,Jocelyn Bennett,BENNETT,225.66666666666663,1,2216381.0,"Romantic comedy, Romance Film, Comedy, Indie"
129619,ghost,1990,Sam,29,Sam taunts,SAM,223.86666666666665,1,129619.0,"Thriller, Supernatural, Mystery, Drama, Comedy, Romantic drama, Romance Film, Fantasy"
297111,reservoir dogs,1992,Joe,7,Joe Cabot,JOE,223.70000000000005,1,297111.0,"Thriller, Crime Fiction, Gangster Film, Indie, Mystery, Drama, Crime Thriller"
525314,shrek 2,2004,King,12,King Harold,KING,223.5666666666667,1,525314.0,
4836572,oliver!,1968,Noah,3,Noah Claypole,NOAH,219.5666666666667,1,4836572.0,"Crime Fiction, Childhood Drama, Musical, Drama, Family Film, Musical Drama"
352795,jaws 2,1978,Martin,13,Martin Brody,MARTIN,215.5,1,352795.0,"Thriller, Natural horror films, Horror, Adventure, Creature Film, Action/Adventure, Suspense, Action, Slasher"
113460,platoon,1986,Elias,6,Sergeant Elias,ELIAS,214.5666666666666,1,113460.0,"Anti-war, Indie, Drama, War film, Action, Anti-war film, Combat Films"
20179415,halloween,1978,Annie,8,Annie Brackett,ANNIE,208.79999999999995,1,20179415.0,"Thriller, Horror, Indie, Cult, Slasher, Teen"
174251,the lord of the rings: the return of the king,2003,Arwen,3,Arwen,ARWEN,204.3333333333333,1,174251.0,"Fantasy Adventure, Adventure, Epic, Action/Adventure, Drama, Film adaptation, Fantasy, Sword and sorcery films"
73441,e.t. the extra-terrestrial,1982,Elliott,21,Elliott feigns,ELLIOTT,204.2,1,73441.0,
173944,the lord of the rings: the two towers,2002,Arwen,2,Arwen,ARWEN,198.75,1,173944.0,"Fantasy Adventure, Adventure, Epic, Action/Adventure, Fantasy, Film adaptation, Drama, Action, Sword and sorcery films"
399433,pocahontas,1995,Willow,3,Grandmother Willow,WILLOW,190.06666666666663,1,399433.0,
2162986,the pursuit of happyness,2006,Chris,13,Chris Gardner,CHRIS,189.13333333333333,1,2162986.0,"Inspirational Drama, Family Drama, Drama, Biographical film"
4730,batman forever,1995,Robin,7,Robin,ROBIN,186.3666666666668,1,4730.0,"Thriller, Crime Fiction, Buddy film, Superhero movie, Master Criminal Films, Superhero, Action/Adventure, Fantasy, Action"
76018,who framed roger rabbit,1988,Baby,3,Baby Herman's,BABY,183.16666666666669,1,76018.0,"Parody, Crime Fiction, Fantasy Comedy, Buddy film, Animation, Action/Adventure, Mystery, Fantasy, Comedy, Black comedy, Family Film, Action"
210151,"lock, stock and two smoking barrels",1998,Chris,6,Big Chris,CHRIS,182.9,1,210151.0,"Thriller, Caper story, Crime Fiction, Buddy film, Crime Comedy"
2465797,300,2006,Leonidas,18,Leonidas,LEONIDAS,181.36666666666665,1,2465797.0,"Historical fiction, Adventure, Superhero movie, Costume drama, Film adaptation, Epic, Action/Adventure, Fantasy, War film, Historical Epic, Action"
303928,escape from the planet of the apes,1971,Armando,2,Señor Armando,ARMANDO,180.9333333333334,1,303928.0,"Science Fiction, Adventure, Escape Film"
1584998,black christmas,1974,Clare,12,Clare Harrison,CLARE,176.7,1,1584998.0,"Thriller, Horror, Indie, Cult, Mystery, Slasher"
23265233,independence day,1983,Parker,4,Jack Parker,PARKER,175.33333333333331,1,23265233.0,Drama
2236472,transformers,2007,Lennox,2,William Lennox,LENNOX,170.4,1,2236472.0,"Thriller, Science Fiction, Doomsday film, Alien Film, Disaster, Action"
680361,dirty dancing,1987,Baby,4,Baby,BABY,166.36666666666667,1,680361.0,"Dance, Indie, Period piece, Musical, Coming of age, Drama, Romantic drama, Romance Film, Musical Drama, Teen"
312757,tron,1982,Alan,2,Alan Bradley,ALAN,165.0,1,312757.0,"Cyberpunk, Thriller, Science Fiction, Adventure, Computer Animation, Family Film, Action"
35919373,from here to eternity,1979,Lee,12,Robert E. Lee Prewitt,LEE,155.0666666666666,1,35919373.0,Drama
213472,aliens,1986,Carter,3,Carter Burke,CARTER,152.9333333333333,1,213472.0,"Thriller, Science Fiction, Horror, Adventure, Stop motion, Sci-Fi Horror, Creature Film, Action/Adventure, Action"
666923,the lost world: jurassic park,1997,Isla,5,Isla Sorna,ISLA,151.36666666666667,1,666923.0,"Thriller, Science Fiction, Action, Adventure, Film adaptation"
666923,the lost world: jurassic park,1997,Isla,2,Isla Nublar,ISLA,151.36666666666667,1,666923.0,"Thriller, Science Fiction, Action, Adventure, Film adaptation"
2580403,american pie,1999,Chris,2,Chris Klein,CHRIS,151.29999999999995,1,2580403.0,"Romantic comedy, Sex comedy, Coming of age, Comedy, Romance Film, Teen"
8930957,twister,1996,Chris,2,Chris,CHRIS,146.89999999999998,1,8930957.0,"Black comedy, Film adaptation, Drama, Comedy, Indie"
667368,harry potter and the chamber of secrets,2002,Hermione,50,"Harry, Ron and Hermione",HERMIONE,146.36666666666667,1,667368.0,
520990,trading places,1983,Louis,14,Louis Winthorpe III,LOUIS,144.83333333333348,1,520990.0,"Satire, Comedy, Comedy of manners"
1048695,dracula,1979,Lucy,15,Lucy Seward,LUCY,141.5666666666666,1,1048695.0,Horror
303928,escape from the planet of the apes,1971,Cornelius,4,Cornelius,CORNELIUS,141.3,1,303928.0,"Science Fiction, Adventure, Escape Film"
725459,the exorcist,1973,Regan,12,Regan,REGAN,138.3,1,725459.0,"Demonic child, Horror, Supernatural, Psychological thriller, Cult, Drama, New Hollywood"
12555863,heat,1995,Cyrus,3,Cyrus Kinnick,CYRUS,137.9,1,12555863.0,"Thriller, Crime Fiction, Gangster Film, Action/Adventure, Drama, Crime Thriller, Action"
39311,jfk,1991,Dean,2,Dean Andrews,DEAN,134.79999999999995,1,39311.0,"Thriller, Mystery, Biography, Drama, History"
445066,robocop,1987,Lewis,5,Anne Lewis,LEWIS,129.26666666666665,1,445066.0,"Thriller, Crime Fiction, Science Fiction, Superhero movie, Stop motion, Action/Adventure, Satire, Action"
3185575,the color purple,1985,Avery,9,Shug Avery,AVERY,128.73333333333332,1,3185575.0,"LGBT, Period piece, Marriage Drama, Drama, Film adaptation, Feminist Film"
277667,scary movie,2000,Campbell,2,Cindy Campbell,CAMPBELL,128.36666666666667,1,277667.0,"Parody, Gross-out film, Comedy, Gross out, Slasher, Teen"
3746,blade runner,1982,Sebastian,5,J.F. Sebastian,SEBASTIAN,127.9666666666667,1,3746.0,"Thriller, Cyberpunk, Science Fiction, Future noir, Existentialism, Cult, Drama, Film noir, Crime Thriller, Chinese Movies, Dystopia, Neo-noir"
583012,rambo: first blood part ii,1985,Sam,3,Sam Trautman,SAM,126.10000000000002,1,583012.0,"Thriller, Action/Adventure, Action Thrillers, Action, War film"
74537,brazil,1985,Sam,22,Sam Lowry,SAM,126.10000000000002,1,74537.0,"Science Fiction, Future noir, Cult, Satire, Fantasy, Comedy, Drama, Black comedy, Dystopia, Kafkaesque"
7668793,the running man,1987,Killian,2,Damon Killian,KILLIAN,123.4,1,7668793.0,"Thriller, Science Fiction, Action, Dystopia, Film adaptation"
997939,kindergarten cop,1990,Phoebe,8,Phoebe O'Hara,PHOEBE,122.5333333333333,1,997939.0,"Thriller, Indie, Comedy Thriller, Action/Adventure, Comedy, Family Film, Action"
179825,top gun,1986,Tom,3,"Tom ""Iceman"" Kasansky &mdash;who",TOM,121.33333333333336,1,179825.0,"Action/Adventure, Drama, War film, Romantic drama, Romance Film, Action, Airplanes and airports"
6816597,la notte,1961,Roberto,4,Roberto,ROBERTO,116.66666666666674,1,6816597.0,"Marriage Drama, Drama, World cinema, Black-and-white, Art film"
261402,robin hood: prince of thieves,1991,Scarlett,3,Will Scarlett,SCARLETT,114.73333333333332,1,261402.0,"Swashbuckler films, Adventure, Costume drama, Costume Adventure, Action/Adventure, Period piece, Drama, Romantic drama, Romance Film"
66870,annie hall,1977,Annie,8,Soon Annie,ANNIE,113.23333333333323,1,66870.0,"Romantic comedy, Comedy of manners, Drama, Comedy, Romance Film, New Hollywood"
129619,ghost,1990,Oda,7,Oda Mae's,ODA,112.73333333333336,1,129619.0,"Thriller, Supernatural, Mystery, Drama, Comedy, Romantic drama, Romance Film, Fantasy"
7024876,hello dolly!,1969,Cornelius,9,Cornelius Hackl,CORNELIUS,106.8,1,7024876.0,"Romantic comedy, Romance Film, Musical, Family Film, Comedy"
323715,troy,2004,Achilles,31,Achilles,ACHILLES,105.43333333333332,1,323715.0,"Sword and Sandal, Adventure, Costume drama, Historical fiction, Epic, Action/Adventure, History, War film, Romance Film, Action, Historical Epic, Documentary"
460052,mystic river,2003,Harris,7,Brendan Harris,HARRIS,103.3,1,460052.0,"Thriller, Crime Fiction, Tragedy, Psychological thriller, Mystery, Drama, Film adaptation, Crime Thriller"
441315,true romance,1993,Presley,2,Elvis Presley,PRESLEY,102.16666666666666,1,441315.0,"Thriller, Crime Fiction, Indie, Action/Adventure, Drama, Crime Thriller, Romance Film, Action"
471544,blade,1998,Deacon,9,Deacon Frost,DEACON,100.83333333333331,1,471544.0,"Thriller, Horror, Superhero movie, Action/Adventure, Fantasy, Archives and records, Action"
358367,pete's dragon,1977,Elliott,26,Elliott,ELLIOTT,98.5333333333333,1,358367.0,
43452,lawrence of arabia,1962,Ali,5,Sherif Ali,ALI,97.16666666666669,1,43452.0,"LGBT, Historical fiction, Adventure, British Empire Film, Costume drama, Roadshow theatrical release, Epic, Action/Adventure, Drama, War film, Biographical film, Action"
101910,the towering inferno,1974,Duncan,13,James Duncan,DUNCAN,97.13333333333334,1,101910.0,"Disaster, Action/Adventure, Ensemble Film, Action, Doomsday film"
2270205,viridiana,1961,Jorge,3,Jorge,JORGE,97.0,1,2270205.0,"Art film, World cinema, Comedy-drama, Satire, Drama, Comedy, Black comedy"
1645634,the big sleep,1978,Rusty,2,Rusty Regan,RUSTY,96.63333333333333,1,1645634.0,"Crime Fiction, Thriller, Gangster Film, Mystery, Drama, Crime Thriller"
40672,léon: the professional,1994,Mathilda,9,Mathilda Lando,MATHILDA,96.53333333333332,1,40672.0,"Thriller, Crime Fiction, Buddy film, Indie, World cinema, Action/Adventure, Coming of age, Drama, Crime Thriller, Action"
612052,spider-man 2,2004,Otto,5,Otto Octavius,OTTO,95.3,1,612052.0,"Thriller, Science Fiction, Superhero movie, Superhero, Action/Adventure, Drama, Fantasy, Action"
43566,heat,1995,Chris,6,Chris Shiherlis,CHRIS,95.0,1,43566.0,"Thriller, Crime Fiction, Heist, Psychological thriller, Action/Adventure, Drama, Crime Thriller, Action"
667372,harry potter and the goblet of fire,2005,Viktor,2,Viktor Krum,VIKTOR,94.1,1,667372.0,
1428048,the last of the mohicans,1992,Cora,11,Cora,CORA,92.2,1,1428048.0,"Costume drama, War film, Period piece, Drama, Film adaptation, Romantic drama, Romance Film"
255898,mad max,1979,Max,16,Max Rockatansky,MAX,91.23333333333336,1,255898.0,"Thriller, Tragedy, Adventure, World cinema, Doomsday film, Chase Movie, Science Fiction, Cult, Apocalyptic and post-apocalyptic fiction, Biker Film, Action"
2809621,the prestige,2006,Alfred,2,Magician Alfred Borden,ALFRED,90.96666666666658,1,2809621.0,"Thriller, Science Fiction, Psychological thriller, Mystery, Period piece, Fantasy, Film adaptation, Drama, Steampunk"
57820,donnie darko,2001,Kitty,3,Kitty Farmer,KITTY,88.73333333333335,1,57820.0,"Thriller, Science Fiction, Indie, Doomsday film, Tragedy, Comedy-drama, Psychological thriller, Mystery, Period piece, Satire, Fantasy, Drama, Coming of age, Time travel, Teen"
751724,i spit on your grave,1978,Andy,8,Andy brutally,ANDY,87.76666666666665,1,751724.0,"Cult, Horror, Slasher"
1345521,high plains drifter,1973,Duncan,3,Jim Duncan,DUNCAN,87.4,1,1345521.0,"Thriller, Action/Adventure, Western, Action, Revisionist Western"
42886,gattaca,1997,Anton,10,Anton,ANTON,87.33333333333331,1,42886.0,"Thriller, Science Fiction, Future noir, Drama, Film noir, Romance Film, Dystopia"
216072,home alone,1990,Marley,5,Marley,MARLEY,86.8,1,216072.0,
9830229,rosemary's baby,1968,Abraham,4,Abraham Sapirstein,ABRAHAM,86.16666666666669,1,9830229.0,"Horror, Drama, Psychological thriller, Mystery"
323715,troy,2004,Briseis,11,Briseis,BRISEIS,85.2,1,323715.0,"Sword and Sandal, Adventure, Costume drama, Historical fiction, Epic, Action/Adventure, History, War film, Romance Film, Action, Historical Epic, Documentary"
87983,stand by me,1986,Charlie,2,Charlie Hogan,CHARLIE,85.10000000000002,1,87983.0,"Adventure, Period piece, Coming of age, Film adaptation, Drama, Teen"
30625,the shawshank redemption,1994,Hadley,4,Byron Hadley,HADLEY,84.03333333333335,1,30625.0,"Crime Fiction, Buddy film, Prison film, Drama, Escape Film, Prison"
3727473,man on fire,1987,Eleanor,2,Eleanor Ringel,ELEANOR,83.23333333333329,1,3727473.0,"Thriller, Action, Drama, Indie"
676909,the terminal,2004,Viktor,25,Viktor Navorski,VIKTOR,79.76666666666665,1,676909.0,"Romantic comedy, Comedy-drama, Drama, Comedy, Romantic drama, Romance Film, Comedy of Errors"
198313,willow,1988,Elora,4,Elora Danan,ELORA,76.33333333333333,1,198313.0,"Fantasy Adventure, Sword and sorcery films, Stop motion, Costume drama, Action/Adventure, Fantasy, Comedy, Drama, Sword and sorcery, Family Film, Action, Romance Film, Adventure"
667368,harry potter and the chamber of secrets,2002,Lucius,5,Lucius Malfoy,LUCIUS,75.23333333333332,1,667368.0,
99304,pearl harbor,2001,Rafe,16,Rafe McCawley,RAFE,73.0,1,99304.0,"Action/Adventure, Period piece, Drama, War film, Romantic drama, Romance Film, Action, Airplanes and airports"
1412408,slap shot,1977,Braden,7,Ned Braden,BRADEN,71.96666666666665,1,1412408.0,"Sports, Action/Adventure, Action, Comedy"
73467,five easy pieces,1970,Elton,2,Elton,ELTON,71.43333333333334,1,73467.0,"Road movie, Family Drama, Drama, New Hollywood"
161897,cool hand luke,1967,Lucas,2,Lucas Jackson,LUCAS,70.36666666666666,1,161897.0,"Crime Fiction, Prison film, Prison, Drama, Film adaptation"
65834,schindler's list,1993,Oskar,8,Oskar Schindler,OSKAR,69.4,1,65834.0,"Tragedy, Biography, History, War film, Biopic [feature], Black-and-white, Period piece, Drama, Film adaptation, Biographical film"
2251266,ocean's eleven,2001,Linus,2,Linus Caldwell,LINUS,68.43333333333334,1,2251266.0,"Crime Fiction, Heist, Remake, Action/Adventure, Thriller, Comedy, Action"
32411644,point blank,1967,Hugo,4,Hugo Sartet,HUGO,66.6,1,32411644.0,Thriller
143809,the fifth element,1997,Korben,3,Korben Dallas,KORBEN,65.5,1,143809.0,"Thriller, Science Fiction, Action, Fantasy, Adventure"
1627058,how to steal a million,1966,Simon,8,Simon Dermott,SIMON,64.06666666666666,1,1627058.0,"Crime Fiction, Romantic comedy, Crime Comedy, Heist, Caper story, Comedy, Romance Film"
213251,alien³,1992,Bishop,2,Michael Bishop,BISHOP,62.23333333333333,1,213251.0,"Thriller, Science Fiction, Horror, Adventure, Action/Adventure, Action"
1059280,superman ii,1981,Clark,8,Clark Kent,CLARK,61.866666666666674,1,1059280.0,"Science Fiction, Adventure, Superhero movie, Superhero, Action/Adventure, Alien Film, Family Film, Action"
6492614,the odd couple,1968,Oscar,20,Oscar Madison,OSCAR,61.5333333333333,1,6492614.0,"Romance Film, Screwball comedy, Drama, Comedy, Film adaptation"
11862690,juno,2007,Juno,19,Juno MacGuff,JUNO,59.26666666666667,1,11862690.0,"Ensemble Film, Indie, Comedy-drama, Coming of age, Comedy, Drama, Romance Film, Domestic Comedy, Teen"
18618306,planet of the apes,1968,Cornelius,25,Cornelius free Taylor,CORNELIUS,59.19999999999999,1,18618306.0,"Cult, Thriller, Science Fiction, Adventure, New Hollywood"
18952889,"it's a mad, mad, mad, mad world",1963,Marcus,7,Marcus,MARCUS,59.16666666666674,1,18952889.0,"Crime Fiction, Ensemble Film, Adventure, Chase Movie, Comedy, Family Film, Action"
129493,dead poets society,1989,Anderson,10,Todd Anderson,ANDERSON,57.03333333333335,1,129493.0,"Ensemble Film, School story, Period piece, Drama, Coming of age, Teen"
1397377,"planes, trains and automobiles",1987,Page,8,Neal Page,PAGE,56.4,1,1397377.0,"Buddy film, Road movie, Screwball comedy, Drama, Comedy, Comedy of Errors, Airplanes and airports"
99123,speed,1994,Porter,11,Annie Porter,PORTER,56.3,1,99123.0,"Thriller, Action/Adventure, Action, Crime Fiction, Adventure"
1145761,where eagles dare,1968,Wyatt,2,Wyatt Turner,WYATT,56.3,1,1145761.0,"Adventure, Roadshow theatrical release, Action/Adventure, Drama, War film, Action"
520990,trading places,1983,Coleman,3,Coleman,COLEMAN,54.93333333333334,1,520990.0,"Satire, Comedy, Comedy of manners"
707808,snatch,2000,Avi,2,Avi,AVI,54.866666666666674,1,707808.0,"Crime Fiction, Thriller, Gangster Film, Heist, Action/Adventure, Comedy, Crime Thriller, Black comedy, Action"
1210303,constantine,2005,Constantine,5,John Constantine,CONSTANTINE,53.33333333333333,1,1210303.0,"Fantasy, Horror, Action, Drama, Mystery"
1814329,stir crazy,1980,Wilson,5,Warden Wilson,WILSON,53.0333333333333,1,1814329.0,"Action/Adventure, Buddy film, Prison film, Cult, Comedy, Comedy of Errors, Action, Prison"
1287385,million dollar baby,2004,Mack,2,Mickey Mack,MACK,50.86666666666666,1,1287385.0,"Sports, Tragedy, Drama, Boxing"
232711,the truman show,1998,Truman,16,Truman Burbank,TRUMAN,50.63333333333334,1,232711.0,"Parody, Media Satire, Science Fiction, Existentialism, Comedy-drama, Fantasy, Comedy, Drama"
74930,manhattan,1979,Davis,14,Isaac Davis,DAVIS,50.03333333333335,1,74930.0,"Romantic comedy, Indie, Black-and-white, Comedy, Romance Film, New Hollywood"
1059701,superman iii,1983,Clark,8,Clark Kent,CLARK,49.43333333333334,1,1059701.0,"Thriller, Science Fiction, Adventure, Superhero movie, Superhero, Action/Adventure, Fantasy, Comedy, Family Film, Action"
511622,vacation,1983,Clark,11,Clark Griswold,CLARK,49.43333333333334,1,511622.0,"Romance Film, Comedy, Adventure"
19625929,falling down,1993,Foster,30,William Foster,FOSTER,47.83333333333333,1,19625929.0,"Thriller, Crime Fiction, Crime Drama, Psychological thriller, Drama, Comedy, Crime Thriller, Black comedy, Action"
101954,the english patient,1996,Tiger,2,the Tiger Moth,TIGER,47.41666666666666,1,101954.0,"War film, Period piece, Drama, Film adaptation, Romantic drama, Romance Film"
45481,soylent green,1973,Solomon,6,"Solomon ""Sol"" Roth",SOLOMON,47.03333333333333,1,45481.0,"Thriller, Mystery, Science Fiction, Drama"
706878,the last boy scout,1991,Mike,4,Mike Matthews,MIKE,46.700000000000045,1,706878.0,"Thriller, Crime Fiction, Buddy film, Action/Adventure, Comedy, Crime Thriller, Action"
