Wikipedia ID,Movie Name,Year,Character Name,Count,Full name,Normalized_name,Influence
448385,blowup,1966,David,2,David Bailey,DAVID,5.566666666666663
267848,scarface,1983,Omar,7,Omar Suarez,OMAR,5.5
235418,lethal weapon,1987,Peter,5,Peter McAllister,PETER,5.466666666666669
64394,goodfellas,1990,Henry,10,Henry Hill,HENRY,5.433333333333334
2885119,playtime,1967,Barbara,2,Barbara two,BARBARA,5.433333333333332
1048695,dracula,1979,Mina,7,Mina Van Helsing,MINA,5.366666666666667
7047921,little miss sunshine,2006,Edwin,3,Grandpa Edwin,EDWIN,5.333333333333334
157172,time bandits,1981,Kevin,23,Kevin,KEVIN,5.266666666666669
12319656,paint your wagon,1969,Jacob,2,Jacob Woodling,JACOB,5.199999999999999
648921,face/off,1997,Sean,26,Sean Archer,SEAN,5.166666666666668
2492199,winter light,1963,Tomas,16,Tomas,TOMAS,5.166666666666666
3947,blue velvet,1986,Ben,2,Ben,BEN,5.083333333333334
537024,eternal sunshine of the spotless mind,2004,Joel,9,Joel beckons Clementine,JOEL,5.066666666666668
2750041,memento,2000,Leonard,24,Leonard Shelby,LEONARD,5.066666666666666
4954774,cleopatra,1963,Mark,5,Mark Antony,MARK,5.000000000000002
75261,national lampoon's animal house,1978,Eric,2,"Eric ""Otter"" Stratton",ERIC,4.933333333333332
583932,a view to a kill,1985,Carl,4,Carl Mortner,CARL,4.933333333333323
34344124,terminator 2: judgment day,1991,Sarah,12,Sarah Connor,SARAH,4.933333333333323
1645634,the big sleep,1978,Philip,12,Philip Marlowe,PHILIP,4.9
6984559,the guns of navarone,1961,Andrea,7,Andrea Stavrou,ANDREA,4.833333333333334
204019,notting hill,1999,Scott,25,Anna Scott,SCOTT,4.800000000000001
44122,american beauty,1999,Angela,5,Angela tell Jane,ANGELA,4.800000000000001
1345521,high plains drifter,1973,Jim,3,Jim Duncan,JIM,4.799999999999997
431014,big fish,2003,Edward,25,Edward Bloom,EDWARD,4.7666666666666675
74930,manhattan,1979,Mary,6,Mary to Yale,MARY,4.733333333333331
312757,tron,1982,Kevin,15,Kevin Flynn,KEVIN,4.666666666666668
146236,close encounters of the third kind,1977,Ronnie,2,Ronnie,RONNIE,4.633333333333335
32411644,point blank,1967,Patrick,14,Patrick Werner,PATRICK,4.6
24314116,pirates of the caribbean: on stranger tides,2011,Jack,22,Jack Sparrow,JACK,4.566666666666666
32786862,inside out,2011,Jack,2,Jack,JACK,4.566666666666666
39311,jfk,1991,David,5,David Ferrie,DAVID,4.566666666666663
667372,harry potter and the goblet of fire,2005,Viktor,2,Viktor Krum,VIKTOR,4.533333333333331
1277918,charlie and the chocolate factory,2005,Charlie,14,Charlie Bucket,CHARLIE,4.5
21918632,the hangover,2009,Alan,7,Alan awaken,ALAN,4.466666666666669
1689394,pirates of the caribbean: at world's end,2007,Elizabeth,22,Elizabeth,ELIZABETH,4.4
11383001,ex machina,2007,Elizabeth,3,Elizabeth Xander,ELIZABETH,4.4
683486,little big man,1970,Louise,3,Louise Pendrake,LOUISE,4.4
697113,big trouble in little china,1986,Jack,17,Jack Burton,JACK,4.4
460052,mystic river,2003,Sean,2,Sean Devine,SEAN,4.399999999999999
9830229,rosemary's baby,1968,Roman,2,Roman Castevet,ROMAN,4.366666666666667
54166,indiana jones and the raiders of the lost ark,1981,René,2,René Belloq,RENE,4.266666666666669
6446044,for your eyes only,1981,Eric,2,Eric Kriegler,ERIC,4.266666666666669
654530,legends of the fall,1994,Alfred,4,Alfred,ALFRED,4.25
77856,mary poppins,1964,George,4,George Banks',GEORGE,4.25
447299,from dusk till dawn,1996,Scott,4,Scott,SCOTT,4.233333333333334
123417,the matrix reloaded,2003,Neo,14,Neo,NEO,4.199999999999999
210998,the matrix revolutions,2003,Neo,15,Neo,NEO,4.199999999999999
598868,mad max beyond thunderdome,1985,Max,18,Max Rockatansky,MAX,4.166666666666667
241171,weird science,1985,Max,9,Max,MAX,4.166666666666667
598868,mad max beyond thunderdome,1985,Max,2,Bartertown Max,MAX,4.166666666666667
4730,batman forever,1995,Edward,4,Edward Nygma,EDWARD,4.166666666666666
4560,braveheart,1995,Edward,3,Edward,EDWARD,4.166666666666666
3869329,help!,1965,George,2,George,GEORGE,4.083333333333334
4836572,oliver!,1968,Nancy,16,Nancy,NANCY,4.066666666666666
2492199,winter light,1963,Jonas,4,Jonas Persson,JONAS,4.0
228274,the last samurai,2003,Nathan,22,Nathan Algren,NATHAN,4.0
73441,e.t. the extra-terrestrial,1982,Mary,2,Mary,MARY,4.0
302970,edward scissorhands,1990,Edward,31,Edward,EDWARD,4.0
5878044,picnic at hanging rock,1975,Irma,9,Irma,IRMA,4.0
922084,legend,1985,Jack,14,Jack,JACK,3.9333333333333336
74537,brazil,1985,Jack,4,Jack Lint,JACK,3.9333333333333336
612052,spider-man 2,2004,Otto,5,Otto Octavius,OTTO,3.8666666666666663
999394,pirates of the caribbean: dead man's chest,2006,Tia,3,Tia Dalma,TIA,3.833333333333334
2158246,jules and jim,1962,Catherine,15,Catherine,CATHERINE,3.833333333333334
51888,indiana jones and the last crusade,1989,Henry,4,Henry Jones,HENRY,3.833333333333334
235418,lethal weapon,1987,Joshua,12,Joshua,JOSHUA,3.799999999999999
23830211,requiem for a dream,2000,Marion,3,Marion Silver,MARION,3.7666666666666693
33509716,21 jump street,2012,Molly,2,Molly,MOLLY,3.7666666666666693
129602,awakenings,1990,Leonard,17,Leonard Lowe,LEONARD,3.75
2021400,the 40-year-old virgin,2005,Amy,2,Amy,AMY,3.7333333333333343
58865,wall street,1987,Carl,3,Carl,CARL,3.7333333333333343
62668,the ring,2002,Morgan,7,Anna Morgan,MORGAN,3.6999999999999993
72453,signs,2002,Morgan,11,Morgan,MORGAN,3.6999999999999993
2829485,the neverending story,1984,Bastian,6,Bastian Bux,BASTIAN,3.666666666666667
213275,back to the future part iii,1990,Clara,10,Clara Clayton,CLARA,3.666666666666666
6446071,from russia with love,1963,Tatiana,4,Tatiana Romanova,TATIANA,3.666666666666666
242539,an officer and a gentleman,1982,Paula,6,Paula Pokrifki,PAULA,3.6000000000000005
81503,indiana jones and the temple of doom,1984,Scott,7,Willie Scott,SCOTT,3.583333333333334
29942,the graduate,1967,Carl,5,Carl,CARL,3.5333333333333385
1353086,the fearless vampire killers,1967,Sarah,9,Sarah,SARAH,3.533333333333334
4728,batman returns,1992,Selina,2,Selina Kyle,SELINA,3.5333333333333323
30582,the sixth sense,1999,Vincent,4,Vincent Gray,VINCENT,3.5
18057739,(500) days of summer,2009,Finn,8,Summer Finn,FINN,3.5
73467,five easy pieces,1970,Catherine,4,Catherine Van Oost,CATHERINE,3.466666666666667
42886,gattaca,1997,Vincent,26,Vincent of fraud,VINCENT,3.4333333333333336
3569822,a beautiful mind,2001,Sol,2,Richard Sol,SOL,3.433333333333332
633052,inglourious basterds,2009,Joseph,2,Joseph Goebbels,JOSEPH,3.416666666666666
445066,robocop,1987,Alex,6,Alex Murphy,ALEX,3.3666666666666654
442308,once upon a time in america,1984,Max,21,Max Bercovicz,MAX,3.333333333333334
22144721,iron man 2,2010,James,5,James Rhodes,JAMES,3.333333333333334
453236,fast times at ridgemont high,1982,Charles,2,Charles Jefferson,CHARLES,3.3000000000000007
1689394,pirates of the caribbean: at world's end,2007,Jack,26,Jack Sparrow,JACK,3.25
3185575,the color purple,1985,Albert,19,Albert Johnson,ALBERT,3.2333333333333343
45481,soylent green,1973,William,10,William R. Simonson,WILLIAM,3.1999999999999993
2609169,the pink panther,1963,George,5,George,GEORGE,3.1999999999999993
62440,the sting,1973,William,2,William Snyder,WILLIAM,3.1999999999999993
1048695,dracula,1979,Abraham,8,Abraham Van Helsing,ABRAHAM,3.166666666666667
58147,the manchurian candidate,1962,Marco,11,Bennett Marco,MARCO,3.166666666666667
9979,eyes wide shut,1999,Arthur,3,Arthur Schnitzler's,ARTHUR,3.166666666666666
4607980,to kill a mockingbird,1962,Jean,8,"Jean Louise ""Scout",JEAN,3.166666666666666
91133,the karate kid,1984,Ali,2,Ali Mills,ALI,3.066666666666677
347000,suspiria,1977,Helena,2,Helena Markos,HELENA,3.066666666666668
4846576,american psycho,2000,Elizabeth,2,Elizabeth,ELIZABETH,3.0666666666666664
267848,scarface,1983,Gina,12,Gina,GINA,3.0666666666666664
473273,jurassic park iii,2001,Alan,3,Alan Grant,ALAN,3.033333333333333
2609169,the pink panther,1963,Simone,11,"Charles, Simone",SIMONE,3.0
930379,casino royale,2006,Mathis,2,Rene Mathis,MATHIS,3.0
9019882,casino royale,2006,Mathis,2,Valerie Mathis,MATHIS,3.0
4836572,oliver!,1968,Oliver,48,Oliver Twist,OLIVER,3.0
1556135,torn curtain,1966,Sarah,6,Sarah Sherman,SARAH,3.0
158052,"aguirre, the wrath of god",1972,Fernando,4,Don Fernando de Guzman,FERNANDO,3.0
2274938,friday the 13th part 2,1981,Alice,2,Alice L. Hardy,ALICE,2.9666666666666686
666923,the lost world: jurassic park,1997,Ian,16,Ian Malcolm,IAN,2.966666666666666
9377241,who's afraid of virginia woolf?,1966,George,34,George cajoles,GEORGE,2.916666666666666
2236472,transformers,2007,Sam,16,Sam Witwicky,SAM,2.8666666666666654
899442,charade,1963,Brian,2,Brian Cruikshank,BRIAN,2.833333333333334
264851,marnie,1964,Mark,4,Mark Rutland,MARK,2.833333333333332
9309429,the hustler,1961,Sarah,8,Sarah Packard,SARAH,2.8
667372,harry potter and the goblet of fire,2005,Peter,5,"Peter ""Wormtail"" Pettigrew and Barty Crouch Jr.",PETER,2.7666666666666657
1880660,"the chronicles of narnia: the lion, the witch and the wardrobe",2005,Peter,18,Peter,PETER,2.7666666666666657
255898,mad max,1979,Max,16,Max Rockatansky,MAX,2.75
309070,the dirty dozen,1967,Victor,7,Victor Franko,VICTOR,2.7333333333333325
8138535,barefoot in the park,1967,Victor,13,Victor Velasco,VICTOR,2.7333333333333325
23295795,the hangover: part ii,2011,Alan,10,Alan Garner,ALAN,2.7333333333333307
51906,breakfast at tiffany's,1961,José,5,José da Silva Pereira,JOSE,2.666666666666668
219712,final destination,2000,Alex,16,Alex and Clear,ALEX,2.666666666666668
66870,annie hall,1977,Annie,8,Soon Annie,ANNIE,2.666666666666666
695227,lethal weapon 2,1989,Leo,9,Leo Getz,LEO,2.666666666666666
751724,i spit on your grave,1978,Matthew,13,Matthew hides,MATTHEW,2.6333333333333346
5735396,invasion of the body snatchers,1978,Matthew,16,Matthew Bennell,MATTHEW,2.6333333333333346
18841979,the blair witch project,1999,Leonard,9,Joshua Leonard,LEONARD,2.6333333333333346
75270,the outlaw josey wales,1976,James,2,James H. Lane's Redlegs,JAMES,2.633333333333333
4728,batman returns,1992,Max,4,Max Shreck,MAX,2.6000000000000014
5667453,the flight of the phoenix,1965,Gabriel,4,Gabriel,GABRIEL,2.583333333333333
129619,ghost,1990,Carl,20,Carl Bruner,CARL,2.566666666666677
5878044,picnic at hanging rock,1975,Michael,12,Michael Fitzhubert,MICHAEL,2.566666666666677
226198,sleepless in seattle,1993,Annie,16,Annie Reed,ANNIE,2.5666666666666664
25506,raging bull,1980,Tony,2,Tony Janiro,TONY,2.566666666666663
431014,big fish,2003,Joséphine,2,Joséphine,JOSEPHINE,2.533333333333334
451866,mission: impossible ii,2000,Sean,16,Sean Ambrose,SEAN,2.5333333333333314
2809621,the prestige,2006,Sarah,3,Sarah,SARAH,2.5333333333333314
560511,stripes,1981,Louise,4,Louise,LOUISE,2.4666666666666686
707808,snatch,2000,Sol,7,Sol,SOL,2.4666666666666686
1803595,the changeling,1980,Joseph,6,Joseph Carmichael,JOSEPH,2.4333333333333336
99454,patton,1970,Omar,3,Omar Bradley,OMAR,2.366666666666667
23265233,independence day,1983,Mary,2,Mary Ann Taylor's,MARY,2.3333333333333357
3920193,no country for old men,2007,Carla,3,Carla Jean,CARLA,2.333333333333334
320401,barton fink,1991,Charlie,3,Charlie Meadows,CHARLIE,2.333333333333333
18717177,shrek,2001,Fiona,24,Fiona,FIONA,2.2666666666666666
97646,die hard,1988,Marco,3,Marco,MARCO,2.2666666666666657
667945,persona,1966,Alma,22,Alma,ALMA,2.25
54175,saturday night fever,1977,Stephanie,2,Stephanie Mangano,STEPHANIE,2.25
321496,pirates of the caribbean: the curse of the black pearl,2003,Jack,33,Jack Sparrow,JACK,2.1999999999999993
5718787,the sons of katie elder,1965,Morgan,8,Morgan Hastings,MORGAN,2.166666666666666
999394,pirates of the caribbean: dead man's chest,2006,Jack,2,Jack Sparrow,JACK,2.166666666666666
999394,pirates of the caribbean: dead man's chest,2006,Jack,20,Realizing Jack,JACK,2.166666666666666
899442,charade,1963,Herman,3,Herman Scobie,HERMAN,2.166666666666666
3700174,jumanji,1995,Alan,19,Alan Parrish,ALAN,2.1333333333333346
43566,heat,1995,Alan,2,Alan Marciano,ALAN,2.1333333333333346
19701,monty python and the holy grail,1974,Robin,4,Robin,ROBIN,2.1000000000000014
43566,heat,1995,Vincent,5,Vincent Hanna,VINCENT,2.0999999999999996
3071743,star trek,2009,James,17,James Tiberius Kirk,JAMES,2.0999999999999996
20179415,halloween,1978,Annie,8,Annie Brackett,ANNIE,2.0999999999999996
537416,ace ventura: when nature calls,1995,Vincent,2,Vincent Cadby,VINCENT,2.0999999999999996
57820,donnie darko,2001,Elizabeth,3,Elizabeth,ELIZABETH,2.0999999999999996
2982688,x-men origins: wolverine,2009,James,6,James  defends,JAMES,2.0999999999999996
18841979,the blair witch project,1999,Joshua,9,Joshua Leonard,JOSHUA,2.0666666666666664
4608223,west side story,1961,Tony,49,Tony Wycek,TONY,2.0
8031432,the curious case of benjamin button,2008,Benjamin,20,Benjamin Button,BENJAMIN,2.0
3727473,man on fire,1987,Samantha,4,"Samantha ""Sam"" Balletto",SAMANTHA,1.916666666666666
11077335,doctor zhivago,1965,Victor,6,Victor Komarovsky,VICTOR,1.9000000000000004
456587,videodrome,1983,Max,21,Max Renn,MAX,1.9000000000000004
97758,doctor zhivago,1965,Victor,9,Victor Ipolitovich Komarovsky,VICTOR,1.9000000000000004
15693005,soul,1981,Viktoria,2,Viktoria Svobodina,VIKTORIA,1.9000000000000004
1689394,pirates of the caribbean: at world's end,2007,James,3,James Norrington,JAMES,1.8666666666666654
77744,wayne's world,1992,Cassandra,9,Cassandra,CASSANDRA,1.833333333333334
158052,"aguirre, the wrath of god",1972,Pedro,8,Don Pedro de Ursúa,PEDRO,1.833333333333334
217776,"they shoot horses, don't they?",1969,Alice,3,Alice,ALICE,1.8333333333333321
9979,eyes wide shut,1999,Alice,5,Alice,ALICE,1.8000000000000007
348737,mrs. doubtfire,1993,Miranda,6,Miranda,MIRANDA,1.7999999999999998
3557540,the hunt for red october,1990,Jack,8,Jack Ryan,JACK,1.799999999999999
101910,the towering inferno,1974,Susan,2,Susan,SUSAN,1.6999999999999993
513149,cannibal holocaust,1980,Alan,4,Alan Yates,ALAN,1.6999999999999993
513149,cannibal holocaust,1980,Mark,2,Mark Tomaso,MARK,1.6999999999999993
216072,home alone,1990,Harry,6,Harry Lyme,HARRY,1.666666666666667
1145761,where eagles dare,1968,Jonathan,8,Jonathan Smith,JONATHAN,1.666666666666667
1880660,"the chronicles of narnia: the lion, the witch and the wardrobe",2005,Lucy,23,Lucy,LUCY,1.666666666666667
23941708,2001: a space odyssey,1968,Joseph,2,Joseph Gelmis,JOSEPH,1.666666666666666
525113,tombstone,1993,Morgan,3,Morgan,MORGAN,1.666666666666666
2750041,memento,2000,Edward,2,John Edward Gammell,EDWARD,1.6333333333333346
142049,minority report,2002,Iris,2,Iris Hineman,IRIS,1.6000000000000014
1186616,the shining,1980,Wendy,13,Wendy,WENDY,1.6000000000000005
726161,the jungle book,1994,Katherine,21,"Katherine ""Kitty""",KATHERINE,1.5999999999999996
1125221,national lampoon's christmas vacation,1989,Wilhelm,17,Clark Wilhelm,WILHELM,1.5999999999999996
25862453,the amazing spider-man,2012,Ben,7,Uncle Ben,BEN,1.5
963986,the bourne identity,2002,Jason,3,Jason Bourne,JASON,1.5
97646,die hard,1988,Harry,2,Harry Ellis,HARRY,1.5
3733842,seconds,1966,Marcus,2,Nora Marcus,MARCUS,1.5
99463,the french connection,1971,Joel,4,Joel Weinstock,JOEL,1.5
2422489,yellow submarine,1968,George,4,George,GEORGE,1.5
22144721,iron man 2,2010,Justin,2,Justin Hammer,JUSTIN,1.5
167599,men in black,1997,Edgar,5,Edgar,EDGAR,1.5
1145761,where eagles dare,1968,George,3,George Carnaby,GEORGE,1.5
3600824,a time to kill,1996,Harry,2,Harry Rex Vonner,HARRY,1.5
152328,rocky iii,1982,James,11,"James ""Clubber"" Lang",JAMES,1.4666666666666686
997939,kindergarten cop,1990,Rachel,10,Rachel Myatt Crisp,RACHEL,1.4000000000000004
431562,almost famous,2000,Ben,2,Ben Fong-Torres,BEN,1.4000000000000004
872441,first blood,1982,Sam,4,Sam Trautman,SAM,1.4000000000000004
1623960,brokeback mountain,2005,Jack,36,Jack Twist,JACK,1.3499999999999996
11862690,juno,2007,Mark,7,Mark,MARK,1.333333333333334
25080984,the king's speech,2010,George,3,George VI,GEORGE,1.333333333333333
1485962,the mask,1994,Charlie,3,Charlie Schumaker,CHARLIE,1.333333333333333
2270205,viridiana,1961,Lucia,2,Lucia,LUCIA,1.333333333333333
9834441,harry potter and the deathly hallows: part i,2010,George,2,George Weasley,GEORGE,1.333333333333333
511228,the poseidon adventure,1972,Scott,12,Frank Scott,SCOTT,1.333333333333333
13950959,shutter island,2010,George,3,George Noyce,GEORGE,1.333333333333333
442308,once upon a time in america,1984,Deborah,11,Deborah Gelly,DEBORAH,1.333333333333333
133648,scent of a woman,1992,Charlie,35,Charlie Simms,CHARLIE,1.333333333333333
129619,ghost,1990,Sam,29,Sam taunts,SAM,1.333333333333333
337740,bram stoker's dracula,1992,Lucy,7,Lucy Westenra,LUCY,1.333333333333333
6446061,live and let die,1973,Felix,2,Felix Leiter,FELIX,1.333333333333333
685977,sixteen candles,1984,Samantha,14,"Samantha ""Sam"" Baker",SAMANTHA,1.333333333333333
407178,the day after tomorrow,2004,Jack,12,Jack Hall,JACK,1.3000000000000007
453236,fast times at ridgemont high,1982,Mike,2,Mike Damone,MIKE,1.25
1385251,wedding crashers,2005,Gloria,14,Gloria,GLORIA,1.25
113460,platoon,1986,Francis,2,Francis,FRANCIS,1.25
77856,mary poppins,1964,Nanna,2,Katie Nanna,NANNA,1.25
535335,war of the worlds,2005,Mary,3,Mary Ann's,MARY,1.2333333333333343
5735396,invasion of the body snatchers,1978,Elizabeth,13,Elizabeth Driscoll,ELIZABETH,1.2333333333333307
142417,apollo 13,1995,Aaron,2,Controller John Aaron,AARON,1.2000000000000002
34130,wargames,1983,Joshua,9,Joshua,JOSHUA,1.2000000000000002
6223567,the man with the golden gun,1974,Francisco,2,Francisco Scaramanga,FRANCISCO,1.2000000000000002
2251266,ocean's eleven,2001,Danny,2,Danny Ocean,DANNY,1.2000000000000002
99304,pearl harbor,2001,Danny,22,Danny Walker,DANNY,1.2000000000000002
1519783,fantastic four,2005,Johnny,6,Johnny Storm,JOHNNY,1.1999999999999993
336808,ace ventura: pet detective,1994,Melissa,3,Melissa Robinson,MELISSA,1.1999999999999993
541642,octopussy,1983,Magda,3,Magda,MAGDA,1.166666666666667
33270,when harry met sally...,1989,Harry,17,Harry Burns,HARRY,1.166666666666667
22144721,iron man 2,2010,Mark,2,Mark II,MARK,1.166666666666666
24319139,the social network,2010,Mark,32,Mark Zuckerberg,MARK,1.166666666666666
684771,enemy of the state,1998,Sam,3,Sam Albert,SAM,1.166666666666666
5028092,murder on the orient express,1974,Sonia,4,Sonia Armstrong's,SONIA,1.1333333333333346
12319656,paint your wagon,1969,Ben,21,Ben Rumson,BEN,1.1333333333333346
982180,robin hood,1973,Richard,2,King Richard,RICHARD,1.1333333333333258
370064,love actually,2003,Sam,8,Sam,SAM,1.0999999999999996
174251,the lord of the rings: the return of the king,2003,Sam,12,Sam,SAM,1.0999999999999996
293524,beetlejuice,1988,Lydia,2,Lydia,LYDIA,1.0666666666666664
267848,scarface,1983,Alejandro,14,Alejandro Sosa,ALEJANDRO,1.0499999999999998
433285,bullitt,1968,Albert,3,Albert Rennick,ALBERT,1.0333333333333332
481605,batman begins,2005,James,3,James Gordon,JAMES,1.0333333333333332
1584998,black christmas,1974,Peter,10,Peter Smythe,PETER,1.0333333333333314
352795,jaws 2,1978,Eddie,2,Eddie,EDDIE,1.0
237303,bruce almighty,2003,Grace,5,Grace Connelly,GRACE,1.0
62440,the sting,1973,Henry,13,Henry Gondorff,HENRY,1.0
246355,manos: the hands of fate,1966,Michael,13,Michael of Torgo,MICHAEL,1.0
1645634,the big sleep,1978,Eddie,3,Eddie Mars,EDDIE,1.0
489800,rush hour,1998,James,22,Detective James Carter,JAMES,1.0
1556135,torn curtain,1966,Michael,12,Michael Armstrong,MICHAEL,1.0
142417,apollo 13,1995,Fred,6,Fred Haise,FRED,1.0
68374,true lies,1994,Dana,5,Dana,DANA,1.0
103021,midnight express,1978,Max,5,Max,MAX,1.0
25447258,frozen,2010,Jason,4,Jason,JASON,1.0
97646,die hard,1988,Theo,2,Theo,THEO,1.0
28269,saving private ryan,1998,James,11,James Frederick Ryan,JAMES,1.0
917363,love and death,1975,Boris,4,Boris Grushenko,BORIS,1.0
129368,rain man,1988,Susanna,2,Susanna,SUSANNA,0.9999999999999991
15053838,passengers,2008,Eric,4,Eric,ERIC,0.9333333333333336
173944,the lord of the rings: the two towers,2002,Sam,15,Sam capture Gollum,SAM,0.9333333333333336
32411644,point blank,1967,Werner,14,Patrick Werner,WERNER,0.9333333333333336
919013,two for the road,1967,Mark,12,Mark Wallace,MARK,0.9333333333333336
525113,tombstone,1993,Josephine,6,Josephine Marcus,JOSEPHINE,0.9333333333333327
8481,dressed to kill,1980,Liz,8,Liz Blake,LIZ,0.916666666666667
398934,10 things i hate about you,1999,Bianca,2,Bianca Stratford,BIANCA,0.9166666666666661
2436406,48 hrs.,1982,Jack,52,Jack about Ganz's,JACK,0.8666666666666671
5878044,picnic at hanging rock,1975,Edith,2,Edith,EDITH,0.8666666666666663
511622,vacation,1983,Catherine,2,Catherine,CATHERINE,0.8333333333333339
5878044,picnic at hanging rock,1975,Ben,2,Ben Hussey,BEN,0.8333333333333339
74830,jaws,1975,Ben,2,Ben Gardner,BEN,0.8333333333333339
145445,the umbrellas of cherbourg,1964,Roland,4,Roland Cassard,ROLAND,0.833333333333333
473273,jurassic park iii,2001,Eric,5,Eric Kirby,ERIC,0.8333333333333321
277006,star trek: the motion picture,1979,James,4,James T. Kirk,JAMES,0.8333333333333321
168561,the color of money,1986,Carmen,10,Vincent and Carmen,CARMEN,0.8000000000000007
101954,the english patient,1996,Hana,4,Hana,HANA,0.7999999999999998
473273,jurassic park iii,2001,Ben,3,Ben Hildebrand,BEN,0.7999999999999998
1055466,primal fear,1996,Aaron,11,Aaron Stampler,AARON,0.7999999999999998
29075630,the dark knight rises,2012,Selina,2,Selina Kyle,SELINA,0.7666666666666693
667945,persona,1966,Elisabet,5,Elisabet Vogler,ELISABET,0.7666666666666693
308898,a fish called wanda,1988,George,13,Otto want George,GEORGE,0.7666666666666657
308898,a fish called wanda,1988,George,21,George gives Ken the task,GEORGE,0.7666666666666657
1017650,death race 2000,1975,Annie,5,Annie,ANNIE,0.7666666666666657
350629,altered states,1980,Edward,2,Edward Jessup,EDWARD,0.7333333333333343
7074043,misery,1990,Annie,13,Annie,ANNIE,0.7333333333333343
54173,pulp fiction,1994,Mia,5,Mia Wallace,MIA,0.7000000000000028
188902,gangs of new york,2002,Jack,3,Jack Mulraney,JACK,0.6999999999999993
362719,superman,1978,Martha,2,Martha Kent,MARTHA,0.6999999999999993
168593,"good morning, vietnam",1987,Jimmy,3,Jimmy Wah's,JIMMY,0.6999999999999993
312757,tron,1982,Alan,2,Alan Bradley,ALAN,0.6999999999999993
4836239,the sound of music,1965,Georg,2,Georg von Trapp,GEORG,0.6666666666666679
54173,pulp fiction,1994,Marvin,2,Marvin,MARVIN,0.666666666666667
74868,the last picture show,1971,Sam,4,Sam the Lion's,SAM,0.666666666666667
4773557,slither,1973,Kitty,2,Kitty Kopetzky,KITTY,0.666666666666667
68485,jurassic park,1993,Ian,7,Ian Malcolm,IAN,0.6666666666666661
6641931,i am legend,2007,Samantha,6,Shepherd Samantha,SAMANTHA,0.6666666666666661
261237,the gods must be crazy,1980,Andrew,2,Andrew Steyn,ANDREW,0.6666666666666661
129524,field of dreams,1989,Annie,4,Annie,ANNIE,0.6666666666666661
447299,from dusk till dawn,1996,Kate,13,Kate,KATE,0.6500000000000004
1885499,au hasard balthazar,1966,Marie,4,Marie,MARIE,0.6333333333333329
673599,men in black ii,2002,Laura,8,Laura Vasquez,LAURA,0.6333333333333329
29454281,the help,2011,Stein,3,Stein,STEIN,0.6000000000000005
21282769,kick-ass,2010,Frank,14,Frank D'Amico,FRANK,0.6000000000000005
4846576,american psycho,2000,Luis,3,Luis Carruthers,LUIS,0.5999999999999996
451062,the dead zone,1983,Sam,2,Sam Weizak,SAM,0.5999999999999996
213251,alien³,1992,Aaron,3,Aaron,AARON,0.583333333333333
77856,mary poppins,1964,Jane,2,Jane,JANE,0.5833333333333286
6446044,for your eyes only,1981,Timothy,2,Timothy Havelock,TIMOTHY,0.5499999999999998
3569822,a beautiful mind,2001,Alicia,7,Alicia Larde,ALICIA,0.5499999999999998
68485,jurassic park,1993,Alan,2,Alan Grant,ALAN,0.5333333333333332
5676692,iron man,2008,James,3,James Rhodes,JAMES,0.5333333333333332
2274938,friday the 13th part 2,1981,Jason,18,Jason Voorhees,JASON,0.5333333333333332
16733548,the hurt locker,2008,James,18,James,JAMES,0.5333333333333332
99463,the french connection,1971,James,22,"James ""Popeye"" Doyle",JAMES,0.5333333333333314
28648635,x-men: first class,2011,Charles,3,Charles Xavier,CHARLES,0.5
11659396,up,2009,Charles,9,Charles F. Muntz,CHARLES,0.5
197558,"monsters, inc.",2001,Henry,5,Henry J. Waternoose III,HENRY,0.5
297111,reservoir dogs,1992,Marvin,6,Marvin Nash,MARVIN,0.5
268833,goldeneye,1995,Valentin,2,Valentin Zukovsky,VALENTIN,0.5
2029825,x-men: the last stand,2006,Charles,2,Charles Xavier,CHARLES,0.5
73170,aladdin,1992,Jasmine,13,Jasmine,JASMINE,0.5
12064359,cloverfield,2008,Jason,2,Jason,JASON,0.5
26742350,the addams family,1991,Abigail,11,Abigail Craven,ABIGAIL,0.5
3006708,hot fuzz,2007,Danny,16,Danny Butterman,DANNY,0.5
241171,weird science,1985,Lucy,2,Lucy,LUCY,0.5
51888,indiana jones and the last crusade,1989,Elsa,10,Elsa Schneider,ELSA,0.4666666666666668
32411644,point blank,1967,Samuel,22,Samuel Pierret,SAMUEL,0.4666666666666668
99123,speed,1994,Annie,11,Annie Porter,ANNIE,0.43333333333333357
406339,the crow,1994,Eric,37,Eric awakens,ERIC,0.43333333333333357
171562,american history x,1998,Danny,16,Danny watches,DANNY,0.41666666666666696
29454281,the help,2011,Elizabeth,6,Elizabeth,ELIZABETH,0.4166666666666661
54173,pulp fiction,1994,Vincent,13,Vincent Vega,VINCENT,0.40000000000000036
171562,american history x,1998,Ryan,2,Seth Ryan,RYAN,0.40000000000000036
146947,spider-man,2002,Ben,5,Ben,BEN,0.40000000000000036
541642,octopussy,1983,Kamal,17,Kamal Khan,KAMAL,0.40000000000000036
28269,saving private ryan,1998,Ryan,11,James Frederick Ryan,RYAN,0.40000000000000036
471370,an american werewolf in london,1981,Jack,15,Jack Goodman,JACK,0.36666666666666714
2021400,the 40-year-old virgin,2005,Paula,2,Paula,PAULA,0.36666666666666536
71415,dune,1984,Helen,2,Mother Gaius Helen Mohiam,HELEN,0.3333333333333357
