Wikipedia ID,Movie Name,Year,Character Name,Count
35919373,from here to eternity,1979,Lorene Rogers,2
35919373,from here to eternity,1979,Fatso Judson,2
35919373,from here to eternity,1979,Sgt,2
1399119,assault on precinct 13,1976,Anderson,4
1399119,assault on precinct 13,1976,Leigh  and,3
1399119,assault on precinct 13,1976,Lawson,3
1399119,assault on precinct 13,1976,Julie,2
155997,boyz n the hood,1991,Ricky,17
155997,boyz n the hood,1991,"Darrin ""Doughboy"" Baker",6
155997,boyz n the hood,1991,Ferris,5
155997,boyz n the hood,1991,Brenda,4
155997,boyz n the hood,1991,Chris,3
155997,boyz n the hood,1991,Reva Devereaux,2
155997,boyz n the hood,1991,Furious Styles,2
155997,boyz n the hood,1991,Crenshaw,2
155997,boyz n the hood,1991,Dookie,2
18952889,"it's a mad, mad, mad, mad world",1963,Marcus,7
18952889,"it's a mad, mad, mad, mad world",1963,Melville Crump,4
18952889,"it's a mad, mad, mad, mad world",1963,Grogan,4
18952889,"it's a mad, mad, mad, mad world",1963,Monica,3
18952889,"it's a mad, mad, mad, mad world",1963,Tyler Fitzgerald,2
18952889,"it's a mad, mad, mad, mad world",1963,Sylvester,2
18952889,"it's a mad, mad, mad, mad world",1963,Emmeline,2
284676,once upon a time in the west,1968,Frank,23
284676,once upon a time in the west,1968,Harmonica,10
284676,once upon a time in the west,1968,Jill,8
284676,once upon a time in the west,1968,Cheyenne,6
284676,once upon a time in the west,1968,Sweetwater,5
284676,once upon a time in the west,1968,Morton,5
284676,once upon a time in the west,1968,Brett McBain,4
142417,apollo 13,1995,Jack Swigert,8
142417,apollo 13,1995,Fred Haise,6
142417,apollo 13,1995,Odyssey,3
142417,apollo 13,1995,Moon,3
142417,apollo 13,1995,Controller John Aaron,2
142417,apollo 13,1995,Marilyn,2
9979,eyes wide shut,1999,Bill Harford,44
9979,eyes wide shut,1999,Nick Nightingale,9
9979,eyes wide shut,1999,Victor Ziegler,9
9979,eyes wide shut,1999,Alice,5
9979,eyes wide shut,1999,Arthur Schnitzler's,3
9979,eyes wide shut,1999,Randy Rasmussen,2
9979,eyes wide shut,1999,Geoffrey Cocks,2
9979,eyes wide shut,1999,Eyes Wide Shut,2
9979,eyes wide shut,1999,Domino,2
25491,the rocky horror picture show,1975,Frank-N-Furter,15
25491,the rocky horror picture show,1975,Brad Majors,13
25491,the rocky horror picture show,1975,Janet Weiss,13
25491,the rocky horror picture show,1975,Everett Scott,5
25491,the rocky horror picture show,1975,Rocky Horror,2
25491,the rocky horror picture show,1975,Magenta,2
470185,three days of the condor,1975,Joubert,13
470185,three days of the condor,1975,Higgins,7
470185,three days of the condor,1975,Leonard Atwood,5
470185,three days of the condor,1975,Joe Turner,2
5476946,the incredible hulk,2008,Ross,13
5476946,the incredible hulk,2008,Bruce Banner,12
5476946,the incredible hulk,2008,Samuel Sterns,5
5476946,the incredible hulk,2008,Blonsky,4
5476946,the incredible hulk,2008,Betty,2
5476946,the incredible hulk,2008,Blue,2
667945,persona,1966,Alma,22
667945,persona,1966,Elisabet Vogler,5
667945,persona,1966,Karl-Henrik's,2
1397377,"planes, trains and automobiles",1987,Neal Page,8
1397377,"planes, trains and automobiles",1987,Del,7
4773557,slither,1973,Dick Kanipsia,5
4773557,slither,1973,Harry Moss,5
4773557,slither,1973,Kitty Kopetzky,2
4773557,slither,1973,Barry Fenaka,2
16733548,the hurt locker,2008,James,18
648921,face/off,1997,Sean Archer,26
648921,face/off,1997,Pollux,7
648921,face/off,1997,Adam,4
648921,face/off,1997,Eve,4
648921,face/off,1997,Victor Lazarro,2
648921,face/off,1997,Michael,2
648921,face/off,1997,Walsh,2
648921,face/off,1997,Jamie,2
99454,patton,1970,Erwin Rommel,4
99454,patton,1970,Omar Bradley,3
99454,patton,1970,George S. Patton,2
6152265,thunderball,1965,Domino,8
6152265,thunderball,1965,Felix Leiter,3
6152265,thunderball,1965,Fiona Volpe,3
6152265,thunderball,1965,Angelo,3
6152265,thunderball,1965,Geiger,2
113460,platoon,1986,Chris Taylor,18
113460,platoon,1986,Sergeant Elias,6
113460,platoon,1986,Francis,2
113460,platoon,1986,Harris,2
113460,platoon,1986,Wolfe,2
9835,escape from new york,1981,Snake,6
9835,escape from new york,1981,Romero,2
9835,escape from new york,1981,Cabbie,2
303933,twister,1996,Jonas Miller,20
303933,twister,1996,Bill Harding,14
303933,twister,1996,Melissa Reeves,4
303933,twister,1996,Meg,2
4549625,the silence,1963,Anna,22
4549625,the silence,1963,Johan,9
4549625,the silence,1963,Ester,8
1107088,"the karate kid, part ii",1986,Sato,29
1107088,"the karate kid, part ii",1986,Daniel,26
1107088,"the karate kid, part ii",1986,Miyagi,24
1107088,"the karate kid, part ii",1986,Kumiko,8
1107088,"the karate kid, part ii",1986,Yukie,6
1107088,"the karate kid, part ii",1986,Johnny Lawrence's,5
1107088,"the karate kid, part ii",1986,Okinawa,4
1107088,"the karate kid, part ii",1986,Taro,2
1428048,the last of the mohicans,1992,Cora,11
1428048,the last of the mohicans,1992,Duncan Heyward,10
1428048,the last of the mohicans,1992,Alice,7
1428048,the last of the mohicans,1992,Mohican Chingachgook,5
1428048,the last of the mohicans,1992,Edmund Munro,4
1428048,the last of the mohicans,1992,Montcalm,3
1428048,the last of the mohicans,1992,Magua,3
1428048,the last of the mohicans,1992,Nathaniel Hawkeye,2
1428048,the last of the mohicans,1992,Jack Winthrop,2
1428048,the last of the mohicans,1992,Cameron,2
695227,lethal weapon 2,1989,Arjen Rudd,14
695227,lethal weapon 2,1989,Roger Murtaugh,10
695227,lethal weapon 2,1989,Martin Riggs,9
695227,lethal weapon 2,1989,Leo Getz,9
695227,lethal weapon 2,1989,Pieter Vorstedt,8
55601,sleepy hollow,1999,Ichabod Crane,6
55601,sleepy hollow,1999,Headless Horseman,4
55601,sleepy hollow,1999,Lady Van Tassel,2
55601,sleepy hollow,1999,Young Masbath,2
695780,casino,1995,"Sam ""Ace"" Rothstein",26
695780,casino,1995,Ginger McKenna,7
695780,casino,1995,Amy,4
695780,casino,1995,Lester Diamond,2
695780,casino,1995,Frankie Marino,2
695780,casino,1995,Tangiers,2
3903364,howl's moving castle,2004,Calcifer,14
3903364,howl's moving castle,2004,Suliman,3
3903364,howl's moving castle,2004,Heen,2
9822793,death wish,1974,Paul Kersey,27
9822793,death wish,1974,Ames Jainchill,5
9822793,death wish,1974,Frank Ochoa,5
9822793,death wish,1974,Joanna,5
7618765,the mask,1994,Allen Barnes,3
237303,bruce almighty,2003,Bruce Nolan,25
237303,bruce almighty,2003,Grace Connelly,5
237303,bruce almighty,2003,Evan Baxter,5
1899307,the innocents,1961,Giddens,17
1899307,the innocents,1961,Miles,13
1899307,the innocents,1961,Jessel,7
1899307,the innocents,1961,Flora,6
1899307,the innocents,1961,Grose,5
1899307,the innocents,1961,Peter Quint's,2
1109777,contempt,1963,Paul Javal,4
1109777,contempt,1963,Brigitte Bardot's,2
1109777,contempt,1963,Camille Javal,2
1109777,contempt,1963,Godard,2
350629,altered states,1980,Edward Jessup,2
4728,batman returns,1992,Gotham,6
4728,batman returns,1992,Bruce Wayne,4
4728,batman returns,1992,Max Shreck,4
4728,batman returns,1992,Catwoman,4
4728,batman returns,1992,Batman,3
4728,batman returns,1992,Selina Kyle,2
74930,manhattan,1979,Isaac Davis,14
74930,manhattan,1979,Tracy,7
74930,manhattan,1979,Mary to Yale,6
74930,manhattan,1979,Jill,3
104984,rocky iv,1985,Nicolai Koloff,2
18394730,how to train your dragon,2010,Hiccup,12
18394730,how to train your dragon,2010,Stoick the Vast,6
18394730,how to train your dragon,2010,Toothless,2
18394730,how to train your dragon,2010,Gobber,2
29816420,city of god,2011,Jyothi Lal,9
29816420,city of god,2011,Surya Prabha,4
29816420,city of god,2011,Shamir,4
29816420,city of god,2011,Marathakam,3
29816420,city of god,2011,Swarnavel,2
29816420,city of god,2011,Tamil,2
4453691,blood diamond,2006,Solomon Vandy,13
4453691,blood diamond,2006,Danny Archer,7
4453691,blood diamond,2006,Maddy Bowen,4
4453691,blood diamond,2006,Poison,4
4453691,blood diamond,2006,Dia,3
4453691,blood diamond,2006,Rudolph Van de Kaap,2
4453691,blood diamond,2006,Coetzee,2
32252,unbreakable,2000,David Dunn,20
32252,unbreakable,2000,Elijah Price,7
32252,unbreakable,2000,Audrey,5
32252,unbreakable,2000,Joseph,5
1160412,rambo iii,1988,Sam Trautman,9
1160412,rambo iii,1988,John J. Rambo,7
1160412,rambo iii,1988,Mousa Ghanin,4
1160412,rambo iii,1988,Zaysen,2
188902,gangs of new york,2002,Bill the Butcher,36
188902,gangs of new york,2002,Jenny Everdeane,5
188902,gangs of new york,2002,Johnny Sirocco,3
188902,gangs of new york,2002,Jack Mulraney,3
3842730,the untouchables,1987,George to Capone,5
3842730,the untouchables,1987,Oscar Wallace,5
3842730,the untouchables,1987,Frank Nitti,3
1539714,pink floyd the wall,1982,Pink Floyd,5
1539714,pink floyd the wall,1982,Roger Waters',2
5788437,the name of the rose,1986,William of Baskerville,12
5788437,the name of the rose,1986,Bernardo Gui,7
3949045,rocco and his brothers,1960,Rocco,3
3949045,rocco and his brothers,1960,Simone,2
312498,yojimbo,1961,Gonji,3
312498,yojimbo,1961,Yoichiro,2
312498,yojimbo,1961,Unosuke,2
161897,cool hand luke,1967,Believing Luke,43
161897,cool hand luke,1967,Dragline,11
161897,cool hand luke,1967,Boss Godfrey's,3
161897,cool hand luke,1967,Lucas Jackson,2
339526,breathless,1960,Michel,10
339526,breathless,1960,Patricia,4
339526,breathless,1960,Qu'est ce que c'est,2
339526,breathless,1960,Dudley Andrew's,2
43452,lawrence of arabia,1962,T. E. Lawrence,25
43452,lawrence of arabia,1962,Prince Faisal,6
43452,lawrence of arabia,1962,Sherif Ali,5
43452,lawrence of arabia,1962,Brighton,3
43452,lawrence of arabia,1962,Auda abu,2
43452,lawrence of arabia,1962,Bedouin,2
43452,lawrence of arabia,1962,Farraj,2
43452,lawrence of arabia,1962,Daud,2
42886,gattaca,1997,Vincent of fraud,26
42886,gattaca,1997,Jerome Eugene Morrow,12
42886,gattaca,1997,Anton,10
42886,gattaca,1997,Gattaca,5
42886,gattaca,1997,Irene Cassini,4
42886,gattaca,1997,Lamar,2
702117,spider-man 3,2007,Peter Parker,34
702117,spider-man 3,2007,Harry Osborn,14
702117,spider-man 3,2007,Mary Jane Watson,9
702117,spider-man 3,2007,Spider-Man,5
702117,spider-man 3,2007,Eddie Brock,3
702117,spider-man 3,2007,Dennis Carradine,2
702117,spider-man 3,2007,Ben Parker's,2
702117,spider-man 3,2007,Gwen,2
347000,suspiria,1977,Sarah,15
347000,suspiria,1977,Pat Hingle,9
347000,suspiria,1977,Suzy Banyon,7
347000,suspiria,1977,Daniel,3
347000,suspiria,1977,Helena Markos,2
347000,suspiria,1977,Mandel,2
347000,suspiria,1977,Blanc,2
97758,doctor zhivago,1965,Lara,19
97758,doctor zhivago,1965,Victor Ipolitovich Komarovsky,9
97758,doctor zhivago,1965,Pasha Antipov,7
97758,doctor zhivago,1965,Yevgraf Andreyevich,6
97758,doctor zhivago,1965,Yuri Andreyevich Zhivago,5
97758,doctor zhivago,1965,Tonya Komarovskaya,3
97758,doctor zhivago,1965,Commissar Strelnikov,2
97758,doctor zhivago,1965,Anna  Gromeko,2
97758,doctor zhivago,1965,Katya,2
97646,die hard,1988,John McClane,18
97646,die hard,1988,"Karl, Franco",8
97646,die hard,1988,Hans Gruber,5
97646,die hard,1988,Al Powell,5
97646,die hard,1988,Holly,5
97646,die hard,1988,Limo driver Argyle,3
97646,die hard,1988,Marco,3
97646,die hard,1988,Fritz,3
97646,die hard,1988,knocks Kristoff,2
97646,die hard,1988,Harry Ellis,2
97646,die hard,1988,Alexander,2
97646,die hard,1988,James,2
97646,die hard,1988,Eddie,2
97646,die hard,1988,Tony,2
97646,die hard,1988,Theo,2
2158246,jules and jim,1962,Catherine,15
2158246,jules and jim,1962,Jules  is,13
2158246,jules and jim,1962,Jim,13
448735,elf,2003,Walter Hobbs,14
448735,elf,2003,Michael,6
448735,elf,2003,Susan Wells,3
448735,elf,2003,Buddy,3
448735,elf,2003,Miles Finch,2
101910,the towering inferno,1974,Doug Roberts,17
101910,the towering inferno,1974,James Duncan,13
101910,the towering inferno,1974,Roger Simmons,8
101910,the towering inferno,1974,Michael O'Hallorhan,7
101910,the towering inferno,1974,Lisolette Mueller,5
101910,the towering inferno,1974,Parker,4
101910,the towering inferno,1974,Harlee Claiborne,2
101910,the towering inferno,1974,Harry Jernigan,2
101910,the towering inferno,1974,Ramsey,2
101910,the towering inferno,1974,Patty,2
101910,the towering inferno,1974,Susan,2
101910,the towering inferno,1974,C-4,2
4227,barry lyndon,1975,Means Redmond Barry,20
4227,barry lyndon,1975,Nora Brady,4
4227,barry lyndon,1975,Quin — Barry's,3
4227,barry lyndon,1975,Potzdorf,3
4227,barry lyndon,1975,Captain Grogan,2
88326,ferris bueller's day off,1986,Ferris Bueller,24
88326,ferris bueller's day off,1986,Edward Rooney,9
88326,ferris bueller's day off,1986,Cameron Frye,6
88326,ferris bueller's day off,1986,Jeanie,5
88326,ferris bueller's day off,1986,Sloane Peterson,3
89397,a bridge too far,1977,Frederick Browning,5
89397,a bridge too far,1977,Sosabowski,4
89397,a bridge too far,1977,Frost,4
89397,a bridge too far,1977,Brigadeführer Heinz Harmel,2
89397,a bridge too far,1977,Urquhart,2
867935,high and low,1963,Jun. Gondo,3
398934,10 things i hate about you,1999,Michael warns Cameron,14
398934,10 things i hate about you,1999,Patrick Verona,14
398934,10 things i hate about you,1999,Joey Donner,9
398934,10 things i hate about you,1999,Kat,3
398934,10 things i hate about you,1999,Bianca Stratford,2
4492505,come and see,1985,Flyora,24
4492505,come and see,1985,Adolf Hitler,5
4492505,come and see,1985,Yustin,2
4492505,come and see,1985,Roubej,2
6641931,i am legend,2007,Anna,10
6641931,i am legend,2007,Shepherd Samantha,6
6641931,i am legend,2007,Ethan,5
2829485,the neverending story,1984,Bastian Bux,6
2829485,the neverending story,1984,Morla,4
2829485,the neverending story,1984,Fantasia,3
2829485,the neverending story,1984,Koreander,2
3156200,hang 'em high,1968,Cooper accepts,21
3156200,hang 'em high,1968,Miller,6
3156200,hang 'em high,1968,Jenkins,5
3156200,hang 'em high,1968,Ben Johnson,4
3156200,hang 'em high,1968,Adam Fenton,4
3156200,hang 'em high,1968,Ray Calhoun,4
3156200,hang 'em high,1968,Charlie Blackfoot,3
3156200,hang 'em high,1968,Billy Joe,3
3156200,hang 'em high,1968,Tommy,2
946164,the green mile,1999,John Coffey,19
946164,the green mile,1999,Paul Edgecomb,16
946164,the green mile,1999,Wharton,3
946164,the green mile,1999,Percy,3
30007,the matrix,1999,Neo,19
30007,the matrix,1999,Matrix,9
30007,the matrix,1999,Morpheus,5
30007,the matrix,1999,Smith,5
30007,the matrix,1999,Cypher,3
30007,the matrix,1999,Dozer,2
8930957,twister,1996,Maureen,8
8930957,twister,1996,Eugene Cleveland,6
8930957,twister,1996,Howdy,6
8930957,twister,1996,Jim Burroughs,3
8930957,twister,1996,Chris,2
31556,the magnificent seven,1960,Chris,12
31556,the magnificent seven,1960,Harry Luck,4
31556,the magnificent seven,1960,Bernardo O'Reilly,3
31556,the magnificent seven,1960,Britt,2
31556,the magnificent seven,1960,Vin,2
31556,the magnificent seven,1960,Lee,2
11942501,tropic thunder,2008,Les Grossman,5
11942501,tropic thunder,2008,"John ""Four Leaf"" Tayback's",4
11942501,tropic thunder,2008,Kevin Sandusky,4
11942501,tropic thunder,2008,Rick Peck,4
11942501,tropic thunder,2008,Tugg Speedman,3
11942501,tropic thunder,2008,Alpa Chino,3
11942501,tropic thunder,2008,Damien Cockburn,2
6446053,dr. no,1962,Felix Leiter,2
6446053,dr. no,1962,Quarrel,2
680361,dirty dancing,1987,Johnny Castle,15
680361,dirty dancing,1987,Baby,4
680361,dirty dancing,1987,Jake Houseman,3
680361,dirty dancing,1987,Robbie Gould,3
680361,dirty dancing,1987,Frances Houseman,2
246355,manos: the hands of fate,1966,Michael of Torgo,13
246355,manos: the hands of fate,1966,Margaret,8
909006,1900,1976,Attila Mellanchini,7
909006,1900,1976,Alfredo Berlinghieri,5
909006,1900,1976,Olmo Dalcò,2
909006,1900,1976,Anita,2
3869329,help!,1965,Beatles,7
3869329,help!,1965,Foot,5
3869329,help!,1965,Swami,4
3869329,help!,1965,Paul,3
3869329,help!,1965,George,2
844078,smokey and the bandit,1977,Snowman,5
997939,kindergarten cop,1990,Rachel Myatt Crisp,10
997939,kindergarten cop,1990,Phoebe O'Hara,8
997939,kindergarten cop,1990,Joyce Palmieri,5
997939,kindergarten cop,1990,Miss Schlowski,2
5016250,watchmen,2009,Manhattan,9
5016250,watchmen,2009,Silk Spectre,7
5016250,watchmen,2009,Rorschach,7
5016250,watchmen,2009,Daniel Dreiberg,3
5016250,watchmen,2009,Edward Blake,3
5016250,watchmen,2009,Richard Nixon,2
451062,the dead zone,1983,Johnny Smith,13
451062,the dead zone,1983,Greg Stillson,9
451062,the dead zone,1983,Sarah Bracknell,5
451062,the dead zone,1983,Sam Weizak,2
73170,aladdin,1992,Jasmine,13
73170,aladdin,1992,Genie,12
73170,aladdin,1992,Abu bites,4
73170,aladdin,1992,Jafar,2
73170,aladdin,1992,Ali,2
50793,star wars episode i: the phantom menace,1999,Jedi Knights,11
50793,star wars episode i: the phantom menace,1999,Qui-Gon Jinn,10
50793,star wars episode i: the phantom menace,1999,Queen Amidala,6
50793,star wars episode i: the phantom menace,1999,Darth Maul,4
50793,star wars episode i: the phantom menace,1999,Anakin Skywalker,3
50793,star wars episode i: the phantom menace,1999,Jar Jar,3
50793,star wars episode i: the phantom menace,1999,Tatooine,2
433414,tremors,1990,Earl Basset,12
433414,tremors,1990,Valentine,6
433414,tremors,1990,Graboid,6
433414,tremors,1990,Rhonda LeBeck,5
433414,tremors,1990,Walter Chang,4
433414,tremors,1990,Burt Gummer,3
433414,tremors,1990,Gummers,3
433414,tremors,1990,Fred,2
225554,autumn sonata,1978,Eva,3
1100688,carnival of souls,1962,Mary Henry  ,8
1100688,carnival of souls,1962,John Linden,2
1100688,carnival of souls,1962,Thomas,2
441315,true romance,1993,Elliot,6
441315,true romance,1993,Clifford Worley,5
441315,true romance,1993,Dick Ritchie,4
441315,true romance,1993,Elvis Presley,2
441315,true romance,1993,Cancún,2
11081144,12 angry men,1997,Juror 8's,5
11081144,12 angry men,1997,Juror 4,5
11081144,12 angry men,1997,Juror 11,3
11081144,12 angry men,1997,Juror 3,2
447299,from dusk till dawn,1996,Seth,13
447299,from dusk till dawn,1996,Kate,13
447299,from dusk till dawn,1996,Jacob,10
447299,from dusk till dawn,1996,Carlos,5
447299,from dusk till dawn,1996,Scott,4
447299,from dusk till dawn,1996,Frost,4
447299,from dusk till dawn,1996,Sex Machine's,3
447299,from dusk till dawn,1996,Geckos,2
673599,men in black ii,2002,Laura Vasquez,8
673599,men in black ii,2002,Kevin Brown,5
673599,men in black ii,2002,Zartha,3
673599,men in black ii,2002,Jeff,2
213472,aliens,1986,Ellen Ripley,15
213472,aliens,1986,Aliens,12
213472,aliens,1986,Newt,8
213472,aliens,1986,Carter Burke,3
213472,aliens,1986,Hudson,2
23830211,requiem for a dream,2000,Harry,17
23830211,requiem for a dream,2000,Sara Goldfarb,4
23830211,requiem for a dream,2000,Marion Silver,3
525113,tombstone,1993,Wyatt Earp,16
525113,tombstone,1993,Doc Holliday,8
525113,tombstone,1993,Josephine Marcus,6
525113,tombstone,1993,Ike Clanton,3
525113,tombstone,1993,Curly Bill,3
525113,tombstone,1993,Virgil,3
525113,tombstone,1993,Morgan,3
525113,tombstone,1993,Frank Stilwell,2
525113,tombstone,1993,Billy Clanton,2
525113,tombstone,1993,Johnny Ringo,2
525113,tombstone,1993,Fabian,2
6043780,police academy,1984,Thaddeus Harris,10
6043780,police academy,1984,Leslie Barbara,6
6043780,police academy,1984,Reed,2
44501,cast away,2000,Chuck Noland,14
44501,cast away,2000,Kelly,3
369508,gandhi,1982,Gandhi,6
922084,legend,1985,Jack,14
922084,legend,1985,Lili,7
922084,legend,1985,Honeythorn Gump,4
922084,legend,1985,Brown Tom,2
27098,star trek ii: the wrath of khan,1982,Regula I. Kirk,11
27098,star trek ii: the wrath of khan,1982,Khan,6
27098,star trek ii: the wrath of khan,1982,Chekov,3
27098,star trek ii: the wrath of khan,1982,Klingon,2
27098,star trek ii: the wrath of khan,1982,Reliant,2
27098,star trek ii: the wrath of khan,1982,McCoy,2
20786,mulholland drive,2001,Diane Selwyn's,13
20786,mulholland drive,2001,Rita Hayworth,11
20786,mulholland drive,2001,Adam Kesher,7
20786,mulholland drive,2001,Betty Elms,7
18717177,shrek,2001,Fiona,24
18717177,shrek,2001,Shrek,14
18717177,shrek,2001,Farquaad,8
18717177,shrek,2001,Dragon,2
858575,harry potter and the half-blood prince,2009,Harry that Slughorn,31
858575,harry potter and the half-blood prince,2009,Albus Dumbledore,12
858575,harry potter and the half-blood prince,2009,Horcruxes,8
858575,harry potter and the half-blood prince,2009,Ron murmurs,7
858575,harry potter and the half-blood prince,2009,Voldemort,7
858575,harry potter and the half-blood prince,2009,Ginny Weasley,4
858575,harry potter and the half-blood prince,2009,Bellatrix Lestrange's,2
858575,harry potter and the half-blood prince,2009,Fenrir Greyback,2
858575,harry potter and the half-blood prince,2009,Tom Riddle's,2
858575,harry potter and the half-blood prince,2009,"Harry, Ron",2
858575,harry potter and the half-blood prince,2009,Hermione,2
58865,wall street,1987,Bud Fox,23
58865,wall street,1987,Lawrence Wildman,5
58865,wall street,1987,Gordon Gekko,4
58865,wall street,1987,Carl,3
413949,peeping tom,1960,Mark Lewis,14
26742350,the addams family,1991,Gomez Addams,15
26742350,the addams family,1991,Fester,14
26742350,the addams family,1991,Abigail Craven,11
26742350,the addams family,1991,Gordon,10
26742350,the addams family,1991,Morticia,6
26742350,the addams family,1991,Tully Alford,3
26742350,the addams family,1991,George Womack,2
1814329,stir crazy,1980,Harry Monroe,24
1814329,stir crazy,1980,Jack Graham,10
1814329,stir crazy,1980,Jesus Ramirez,9
1814329,stir crazy,1980,Warden Wilson,5
1814329,stir crazy,1980,Len Garber,4
1814329,stir crazy,1980,Meredith,4
1814329,stir crazy,1980,Rory Schultebrand,3
1814329,stir crazy,1980,Blade,3
1814329,stir crazy,1980,Walter Beatty,2
1814329,stir crazy,1980,Warden Beatty,2
240483,battle of britain,1969,Winston Churchill,2
226198,sleepless in seattle,1993,Annie Reed,16
226198,sleepless in seattle,1993,Sam Baldwin,14
226198,sleepless in seattle,1993,Jonah,9
226198,sleepless in seattle,1993,Walter,3
226198,sleepless in seattle,1993,Jessica,2
1385251,wedding crashers,2005,John Beckwith,32
1385251,wedding crashers,2005,Jeremy Grey,28
1385251,wedding crashers,2005,Claire,21
1385251,wedding crashers,2005,Sack Lodge,14
1385251,wedding crashers,2005,Gloria,14
1385251,wedding crashers,2005,William Cleary,6
1385251,wedding crashers,2005,Todd,3
1385251,wedding crashers,2005,Chazz Reinhold,2
11659396,up,2009,Carl Fredricksen,29
11659396,up,2009,Dug and Russell,22
11659396,up,2009,Charles F. Muntz,9
11659396,up,2009,"Kevin, Muntz",7
11659396,up,2009,Ellie,3
1134155,the misfits,1961,Roslyn Tabor,11
1134155,the misfits,1961,Guido,6
1134155,the misfits,1961,Gay,3
899442,charade,1963,Reggie,18
899442,charade,1963,Adam Canfield,9
899442,charade,1963,Charles Lampert,8
899442,charade,1963,Alexander Dyle,6
899442,charade,1963,Hamilton Bartholomew,4
899442,charade,1963,Peter Joshua,4
899442,charade,1963,Carson Dyle,4
899442,charade,1963,Herman Scobie,3
899442,charade,1963,Brian Cruikshank,2
105434,trainspotting,1996,Mark Renton,25
105434,trainspotting,1996,Sick Boy,8
105434,trainspotting,1996,Diane,7
105434,trainspotting,1996,Spud,7
105434,trainspotting,1996,Begbie,4
105434,trainspotting,1996,Tommy,3
105434,trainspotting,1996,Lizzy,3
105434,trainspotting,1996,Swanney,2
105434,trainspotting,1996,Allison,2
105434,trainspotting,1996,Dawn,2
1715414,in the heat of the night,1967,Sam Wood,11
1715414,in the heat of the night,1967,Delores Purdy,7
1715414,in the heat of the night,1967,Ralph Henshaw,5
1715414,in the heat of the night,1967,Bill Gillespie,4
1715414,in the heat of the night,1967,Colbert,3
255898,mad max,1979,Throwing Johnny,18
255898,mad max,1979,Max Rockatansky,16
255898,mad max,1979,Toecutter,7
255898,mad max,1979,Bubba Zanetti,3
255898,mad max,1979,Jessie,3
619728,tangled,2010,Flynn Rider,26
619728,tangled,2010,Mother Gothel,13
619728,tangled,2010,Eugene Fitzherbert,2
619728,tangled,2010,Stabbington,2
619728,tangled,2010,Gaul,2
8138535,barefoot in the park,1967,Paul Bratter,20
8138535,barefoot in the park,1967,Corie,18
8138535,barefoot in the park,1967,Victor Velasco,13
8138535,barefoot in the park,1967,Ethel Banks,9
2216381,the intern,2000,Jocelyn Bennett,4
2216381,the intern,2000,Paul Rochester,4
2216381,the intern,2000,Skirt,4
51888,indiana jones and the last crusade,1989,the Holy Grail,15
51888,indiana jones and the last crusade,1989,Elsa Schneider,10
51888,indiana jones and the last crusade,1989,Henry Jones,4
51888,indiana jones and the last crusade,1989,Marcus Brody's,3
51888,indiana jones and the last crusade,1989,Walter Donovan,3
51888,indiana jones and the last crusade,1989,Joneses,2
75270,the outlaw josey wales,1976,James H. Lane's Redlegs,2
75270,the outlaw josey wales,1976,Captain Terrill,2
75270,the outlaw josey wales,1976,Josey Wales,2
64394,goodfellas,1990,Henry Hill,10
64394,goodfellas,1990,Jimmy,8
64394,goodfellas,1990,Karen,6
64394,goodfellas,1990,Tommy DeVito,4
64394,goodfellas,1990,Billy Batts,2
64394,goodfellas,1990,Paul Cicero,2
64394,goodfellas,1990,Gambino,2
286266,stalker,1979,Writer,4
241171,weird science,1985,Lisa,24
241171,weird science,1985,Gary Wallace,23
241171,weird science,1985,Wyatt Donnelly,10
241171,weird science,1985,Ian,9
241171,weird science,1985,Max,9
241171,weird science,1985,Chet,7
241171,weird science,1985,Barbie,2
241171,weird science,1985,Lucy,2
437840,drunken master,1978,Wong Fei-hung,11
437840,drunken master,1978,Beggar So's,9
437840,drunken master,1978,Yan Ti San,6
10507423,marathon man,1976,"Thomas ""Babe"" Levy  is",32
10507423,marathon man,1976,Elsa Opel,7
10507423,marathon man,1976,Doc,7
10507423,marathon man,1976,Peter Janeway,3
660343,"one, two, three",1961,Mac,6
660343,"one, two, three",1961,Otto Piffl,5
660343,"one, two, three",1961,Scarlett Hazeltine,3
972958,the transporter,2002,Frank Martin,34
972958,the transporter,2002,Lai,10
17298593,mission: impossible – ghost protocol,2011,Ethan Hunt,23
17298593,mission: impossible – ghost protocol,2011,Jane Carter,8
17298593,mission: impossible – ghost protocol,2011,Benji Dunn,7
17298593,mission: impossible – ghost protocol,2011,Sabine Moreau,6
17298593,mission: impossible – ghost protocol,2011,Wistrom,5
17298593,mission: impossible – ghost protocol,2011,William Brandt,4
17298593,mission: impossible – ghost protocol,2011,Julia Meade,3
657159,conquest of the planet of the apes,1972,Breck,10
657159,conquest of the planet of the apes,1972,Armando,3
1745050,mr. & mrs. smith,2005,Jane Smith,8
1745050,mr. & mrs. smith,2005,John balks,8
1745050,mr. & mrs. smith,2005,Danz,3
9377241,who's afraid of virginia woolf?,1966,George cajoles,34
9377241,who's afraid of virginia woolf?,1966,Martha,27
9377241,who's afraid of virginia woolf?,1966,Nick,10
2173342,two mules for sister sara,1970,Hogan,7
2173342,two mules for sister sara,1970,Sara,2
29943,the breakfast club,1985,Richard Vernon,5
29943,the breakfast club,1985,Claire Standish,4
29943,the breakfast club,1985,Brian Johnson,4
29943,the breakfast club,1985,Allison Reynolds,3
