Year,Name,Sex,Count
1991,MADS,M,127
1991,MAGDA,F,8
1991,MAGDALENA,F,54
1991,MAGNAR,M,9
1991,MAGNE,M,34
1991,MAGNHILD,F,10
1991,MAGNUS,M,396
1991,MAHAD,M,5
1991,MAHAMED,M,7
1991,MAHDI,M,13
1991,MAHMOUD,M,11
1991,MAI,F,12
1991,MAIA,F,4
1991,MAIKEN,F,85
1991,MAJA,F,69
1991,MALENA,F,4
1991,MALENE,F,105
1991,MALGORZATA,F,21
1991,MALI,F,8
1991,MALIKA,F,5
1991,MALIN,F,333
1991,MANTAS,M,19
1991,MANUEL,M,10
1991,MARCIN,M,44
1991,MARCO,M,12
1991,MARCUS,M,60
1991,MAREK,M,17
1991,MAREN,F,229
1991,MARGARET,F,4
1991,MARGARETH,F,4
1991,MARGARITA,F,5
1991,MARGIT,F,5
1991,MARGRETE,F,14
1991,MARGRETHE,F,36
1991,MARI,F,341
1991,MARIA,F,517
1991,MARIAM,F,27
1991,MARIAN,F,5
1991,MARIANA,F,9
1991,MARIANN,F,30
1991,MARIANNE,F,182
1991,MARIE,F,318
1991,MARIEL,F,12
1991,MARIELL,F,47
1991,MARIELLE,F,37
1991,MARIJA,F,8
1991,MARINA,F,32
1991,MARIO,M,10
1991,MARION,F,41
1991,MARIT,F,117
1991,MARITA,F,198
1991,MARIUS,M,608
1991,MARIUSZ,M,19
1991,MARK,M,11
1991,MARKO,M,8
1991,MARKUS,M,101
1991,MARLEN,F,27
1991,MARLENE,F,45
1991,MARTA,F,46
1991,MARTE,F,398
1991,MARTHA,F,28
1991,MARTHE,F,289
1991,MARTHINE,F,10
1991,MARTIN,M,683
1991,MARTINA,F,22
1991,MARTINE,F,241
1991,MARTYNA,F,17
1991,MARTYNAS,M,12
1991,MARWA,F,8
1991,MARY,F,22
1991,MARYAM,F,12
1991,MARYAN,F,6
1991,MARZENA,F,5
1991,MATEO,M,4
1991,MATEUSZ,M,86
1991,MATHIAS,M,169
1991,MATHILDE,F,59
1991,MATIAS,M,27
1991,MATILDA,F,7
1991,MATILDE,F,8
1991,MATS,M,308
1991,MATTEO,M,5
1991,MATTHEW,M,17
1991,MATTHIAS,M,9
1991,MATTIAS,M,10
1991,MATTIS,M,17
1991,MAX,M,32
1991,MAXIMILIAN,M,6
1991,MAY,F,61
1991,MAY-BRITT,F,7
1991,MAYA,F,8
1991,MAYLEN,F,6
1991,MEHDI,M,8
1991,MEHMET,M,8
1991,MELANIE,F,9
1991,MELINA,F,6
1991,MELINDA,F,4
1991,MELISSA,F,37
1991,MERETE,F,47
1991,MERETHE,F,39
1991,METTE,F,60
1991,MIA,F,139
1991,MICHAEL,M,159
1991,MICHAL,M,57
1991,MICHELLE,F,87
1991,MIE,F,8
1991,MIGUEL,M,8
1991,MIKAEL,M,94
1991,MIKAIL,M,4
1991,MIKAL,M,22
1991,MIKE,M,13
1991,MIKKEL,M,61
1991,MILAN,M,5
1991,MILENA,F,8
1991,MINA,F,38
1991,MINDAUGAS,M,26
1991,MINH,M,7
1991,MIRA,F,13
1991,MIRANDA,F,4
1991,MIRIAM,F,82
1991,MIRJAM,F,6
1991,MOHAMAD,M,32
1991,MOHAMED,M,59
1991,MOHAMMAD,M,86
1991,MOHAMMED,M,59
1991,MONA,F,101
1991,MONICA,F,113
1991,MONIKA,F,76
1991,MONS,M,4
1991,MORGAN,M,15
1991,MORTEN,M,330
1991,MOSTAFA,M,10
1991,MUHAMMAD,M,33
1991,MUHAMMED,M,8
1991,MUNA,F,6
1991,MUSTAFA,M,29
1991,MY,F,10
1991,NADIA,F,27
1991,NADINE,F,11
1991,NADJA,F,5
1991,NAIMA,F,5
1991,NANNA,F,13
1991,NAOMI,F,7
1991,NATALIA,F,38
1991,NATALIE,F,58
1991,NATASHA,F,13
1991,NATHALIE,F,51
1991,NATHANIEL,M,4
1991,NERIJUS,M,8
1991,NGOC,F,4
1991,NICHOLAS,M,35
1991,NICKLAS,M,29
1991,NICLAS,M,29
1991,NICOLAI,M,63
1991,NICOLAS,M,15
1991,NICOLAY,M,20
1991,NICOLE,F,23
1991,NICOLINE,F,6
1991,NIELS,M,4
1991,NIKLAS,M,63
1991,NIKOLA,M,9
1991,NIKOLAI,M,79
1991,NIKOLAS,M,10
1991,NIKOLAY,M,5
1991,NIKOLINE,F,8
1991,NILS,M,85
1991,NINA,F,200
1991,NJAL,M,11
1991,NORA,F,76
1991,NOUR,F,12
1991,ODA,F,151
1991,ODD,M,76
1991,ODDBJORN,M,11
1991,ODDGEIR,M,5
1991,ODDMUND,M,4
1991,ODDVAR,M,8
1991,ODIN,M,22
1991,OIVIND,M,19
1991,OKSANA,F,4
1991,OLA,M,127
1991,OLAF,M,8
1991,OLAV,M,102
1991,OLE,M,513
1991,OLE-CHRISTIAN,M,9
1991,OLE-JORGEN,M,6
1991,OLE-KRISTIAN,M,9
1991,OLE-MARTIN,M,19
1991,OLE-PETTER,M,5
1991,OLENA,F,4
1991,OLGA,F,21
1991,OLIVER,M,23
1991,OLIVIA,F,7
1991,OLVE,M,8
1991,OMAR,M,31
1991,OMID,M,7
1991,ORJAN,M,106
1991,OSCAR,M,21
1991,OSKAR,M,29
1991,OSMAN,M,12
1991,OTTAR,M,4
1991,OTTO,M,4
1991,OVE,M,22
1991,OYSTEIN,M,151
1991,OYVIND,M,203
1991,PAAL,M,9
1991,PAL,M,114
1991,PATRICIA,F,5
1991,PATRICK,M,113
1991,PATRIK,M,16
1991,PATRYCJA,F,29
1991,PATRYK,M,31
1991,PAUL,M,31
1991,PAULA,F,13
1991,PAULINA,F,54
1991,PAULINE,F,7
1991,PAULIUS,M,10
1991,PAVEL,M,7
1991,PAWEL,M,52
1991,PEDER,M,54
1991,PEDRO,M,7
1991,PER,M,209
1991,PERNILLE,F,102
1991,PETER,M,87
1991,PETRA,F,8
1991,PETTER,M,241
1991,PHILIP,M,40
1991,PHILLIP,M,13
1991,PIA,F,95
1991,PIOTR,M,41
1991,PREBEN,M,63
1991,PRZEMYSLAW,M,15
1991,RABIA,F,10
1991,RACHEL,F,14
1991,RADOSLAW,M,9
1991,RAFAEL,M,8
1991,RAFAL,M,18
1991,RAGNA,F,7
1991,RAGNAR,M,13
1991,RAGNE,F,4
1991,RAGNHILD,F,122
1991,RAGNI,F,6
1991,RAHEL,F,6
1991,RAINER,M,6
1991,RAKEL,F,15
1991,RAMI,M,10
1991,RAMONA,F,21
1991,RANDI,F,34
1991,RANNVEIG,F,11
1991,RANVEIG,F,4
1991,RASA,F,6
1991,RASMUS,M,47
1991,RAYMOND,M,40
1991,REBECCA,F,98
1991,REBECKA,F,10
1991,REBEKKA,F,53
1991,REGINA,F,10
1991,REGINE,F,24
1991,REIDAR,M,13
1991,REIDUN,F,14
1991,REMI,M,50
1991,REMY,M,10
1991,RENATA,F,10
1991,RENATE,F,100
1991,RENATHE,F,7
1991,RENE,M,24
1991,REZA,M,9
1991,RICHARD,M,75
1991,RIKARD,M,9
1991,RIKKE,F,79
1991,RINO,M,6
1991,RITA,F,27
1991,ROALD,M,8
1991,ROAR,M,21
1991,ROBEL,M,6
1991,ROBERT,M,158
1991,ROBERTAS,M,6
1991,ROBIN,M,215
1991,ROGER,M,46
1991,ROLF,M,46
1991,ROMAN,M,8
1991,RONALD,M,4
1991,RONJA,F,22
1991,RONNIE,M,8
1991,RONNY,M,39
1991,ROY,M,49
1991,RUBEN,M,122
1991,RUDI,M,8
1991,RUNA,F,14
1991,RUNAR,M,102
1991,RUNE,M,118
1991,RUT,F,5
1991,RUTA,F,12
1991,RUTH,F,24
1991,RYAN,M,7
1991,SABA,F,9
1991,SABINA,F,10
1991,SABINE,F,9
1991,SABRINA,F,11
1991,SADIA,F,5
1991,SAHAR,F,5
1991,SAHRA,F,6
1991,SAID,M,8
1991,SALMA,F,6
1991,SALMAN,M,4
1991,SAM,M,12
1991,SAMANTHA,F,7
1991,SAMI,M,8
1991,SAMIR,M,10
1991,SAMIRA,F,13
1991,SAMUEL,M,21
1991,SANA,F,7
1991,SANDER,M,33
1991,SANDRA,F,232
1991,SANJA,F,12
1991,SANNA,F,16
1991,SANNE,F,8
1991,SARA,F,241
1991,SARAH,F,83
1991,SCOTT,M,5
1991,SEAN,M,11
1991,SEBASTIAN,M,135
1991,SELAM,F,22
1991,SELMA,F,13
1991,SENAIT,F,10
1991,SEVERIN,M,7
1991,SEYED,M,7
1991,SIDRA,F,6
1991,SIGBJORN,M,36
1991,SIGMUND,M,14
1991,SIGNE,F,31
1991,SIGRID,F,70
1991,SIGRUN,F,13
1991,SIGURD,M,86
1991,SIGVE,M,19
1991,SIHAM,F,7
1991,SILJA,F,9
1991,SILJE,F,686
1991,SILVIA,F,9
1991,SIMEN,M,343
1991,SIMON,M,193
1991,SIMONA,F,14
1991,SIMONE,F,18
1991,SINA,F,6
1991,SINDRE,M,282
1991,SIREN,F,17
1991,SIRI,F,154
1991,SIRIL,F,6
1991,SISSEL,F,19
1991,SIV,F,52
1991,SIVERT,M,20
1991,SIW,F,17
1991,SJUR,M,20
1991,SKJALG,M,6
1991,SNORRE,M,20
1991,SOFIA,F,24
1991,SOFIE,F,88
1991,SOL,F,7
1991,SOLFRID,F,8
1991,SOLOMON,M,6
1991,SOLVE,M,8
1991,SOLVEIG,F,99
1991,SOLVOR,F,6
1991,SONDRE,M,269
1991,SONIA,F,15
1991,SONJA,F,20
1991,SOPHIA,F,8
1991,SOPHIE,F,29
1991,STALE,M,22
1991,STEFAN,M,56
1991,STEFFAN,M,7
1991,STEFFEN,M,149
1991,STEIN,M,31
1991,STEINAR,M,45
1991,STELLA,F,5
1991,STEN,M,8
1991,STEPHAN,M,8
1991,STEPHANIE,F,25
1991,STEPHEN,M,18
1991,STEVE,M,9
1991,STEVEN,M,17
1991,STIAN,M,553
1991,STIG,M,70
1991,STINA,F,39
1991,STINE,F,455
1991,STURLA,M,5
1991,SUNNIVA,F,83
1991,SUSAN,F,14
1991,SUSANN,F,40
1991,SUSANNA,F,7
1991,SUSANNE,F,186
1991,SUZANNE,F,8
1991,SVANHILD,F,7
1991,SVEIN,M,57
1991,SVEINUNG,M,23
1991,SVEN,M,30
1991,SVEND,M,11
1991,SVENN,M,5
1991,SVERRE,M,49
1991,SVETLANA,F,4
1991,SYED,M,11
1991,SYLVIA,F,8
1991,SYLWESTER,M,6
1991,SYLWIA,F,18
1991,SYNNE,F,82
1991,SZYMON,M,11
1991,TADAS,M,11
1991,TAGE,M,12
1991,TALE,F,18
1991,TAMARA,F,6
1991,TANJA,F,20
1991,TANYA,F,7
1991,TARA,F,17
1991,TARALD,M,7
1991,TARJEI,M,24
1991,TATIANA,F,12
1991,TATJANA,F,7
1991,TEA,F,12
1991,TELLEF,M,4
1991,TEODOR,M,6
1991,TERESA,F,8
1991,TERESE,F,27
1991,TERJE,M,57
1991,THALE,F,13
1991,THANH,F,6
1991,THANH,M,5
1991,THEA,F,191
1991,THEO,M,6
1991,THEODOR,M,13
1991,THERESE,F,178
1991,THI,F,33
1991,THOMAS,M,628
1991,THOR,M,72
1991,THORBJORN,M,20
1991,THORSTEIN,M,4
1991,THUY,F,6
1991,TIA,F,4
1991,TILLA,F,5
1991,TIM,M,49
1991,TIMOTHY,M,6
1991,TINA,F,205
1991,TINE,F,95
1991,TIRIL,F,38
1991,TOBIAS,M,98
1991,TOM,M,140
1991,TOM-ERIK,M,6
1991,TOMAS,M,72
1991,TOMASZ,M,44
1991,TOMMY,M,214
1991,TONE,F,101
1991,TONI,M,9
1991,TONJE,F,270
1991,TONY,M,61
1991,TOR,M,195
1991,TOR-ERIK,M,9
1991,TORA,F,22
1991,TORALF,M,4
1991,TORBEN,M,9
1991,TORBJORN,M,76
1991,TORD,M,46
1991,TORE,M,70
1991,TORGEIR,M,53
1991,TORGRIM,M,6
1991,TORHILD,F,8
1991,TORIL,F,4
1991,TORILL,F,13
1991,TORJE,M,9
1991,TORJUS,M,18
1991,TORKEL,M,7
1991,TORKIL,M,10
1991,TORLEIF,M,4
1991,TORMOD,M,17
1991,TORODD,M,4
1991,TORSTEIN,M,70
1991,TORUNN,F,17
1991,TOVE,F,18
1991,TRINE,F,174
1991,TRINE-LISE,F,11
1991,TRON,M,4
1991,TROND,M,81
1991,TRUDE,F,43
1991,TRULS,M,73
1991,TRYGVE,M,31
1991,TRYM,M,28
1991,TURID,F,12
1991,TUVA,F,29
1991,ULF,M,4
1991,ULRIK,M,22
1991,ULRIKKE,F,22
1991,UNA,F,9
1991,UNNI,F,5
1991,URSZULA,F,4
1991,USMAN,M,10
1991,VAIDA,F,7
1991,VAIDAS,M,5
1991,VALENTINA,F,10
1991,VALERIA,F,4
1991,VAN,M,5
1991,VANESSA,F,24
1991,VANJA,F,13
1991,VEBJORN,M,25
1991,VEGAR,M,46
1991,VEGARD,M,301
1991,VEMUND,M,9
1991,VENKE,F,6
1991,VERA,F,13
1991,VERONICA,F,116
1991,VERONIKA,F,54
1991,VETLE,M,66
1991,VIBEKE,F,42
1991,VICTOR,M,44
1991,VICTORIA,F,123
1991,VIDAR,M,46
1991,VIGDIS,F,5
1991,VIKTOR,M,28
1991,VIKTORIA,F,21
1991,VIKTORIJA,F,16
1991,VILDE,F,136
1991,VINCENT,M,7
1991,VIOLA,F,6
1991,VIOLETA,F,4
1991,VIVIAN,F,22
1991,VLADIMIR,M,11
1991,VYTAUTAS,M,8
1991,WALID,M,4
1991,WENCHE,F,19
1991,WENDY,F,4
1991,WERNER,M,9
1991,WERONIKA,F,8
1991,WILHELM,M,7
1991,WILLIAM,M,67
1991,WILLY,M,5
1991,WOJCIECH,M,31
1991,YASIN,M,6
1991,YASMIN,F,18
1991,YLVA,F,12
1991,YNGVE,M,14
1991,YNGVILD,F,9
1991,YONAS,M,11
1991,YOSEF,M,4
1991,YOUSEF,M,4
1991,YOUSSEF,M,4
1991,YUSUF,M,7
1991,YVONNE,F,32
1991,ZAHRA,F,14
1991,ZAINAB,F,6
1991,ZEINAB,F,6
1992,AARON,M,5
1992,AASE,F,5
1992,ABBAS,M,7
1992,ABDALLAH,M,5
1992,ABDI,M,8
1992,ABDIRAHMAN,M,15
1992,ABDUL,M,15
1992,ABDULLAH,M,19
1992,ABDULLAHI,M,13
1992,ABDULRAHMAN,M,4
1992,ABEL,M,6
1992,ABIGAIL,F,5
1992,ABRAHAM,M,5
1992,ADA,F,19
1992,ADAM,M,45
1992,ADEL,M,5
1992,ADELE,F,5
1992,ADELINA,F,6
1992,ADEM,M,4
1992,ADIL,M,5
1992,ADNAN,M,14
1992,ADNE,M,19
1992,ADRIAN,M,183
1992,ADRIANA,F,9
1992,AGATA,F,11
1992,AGE,M,6
1992,AGNE,F,11
1992,AGNES,F,18
1992,AGNETE,F,12
1992,AGNETHE,F,11
1992,AGNIESZKA,F,22
1992,AHMAD,M,40
1992,AHMED,M,58
1992,AHMET,M,5
1992,AIDA,F,8
1992,AIDEN,M,4
1992,AILEEN,F,6
1992,AILIN,F,6
1992,AINA,F,65
1992,AISHA,F,20
1992,AKSEL,M,41
1992,ALAN,M,13
1992,ALBERT,M,11
1992,ALEJANDRO,M,4
1992,ALEKSANDER,M,258
1992,ALEKSANDR,M,5
1992,ALEKSANDRA,F,54
1992,ALEKSANDRS,M,7
1992,ALEX,M,14
1992,ALEXANDER,M,362
1992,ALEXANDRA,F,63
1992,ALEXANDRU,M,8
1992,ALF,M,30
1992,ALI,M,89
1992,ALICE,F,23
1992,ALICIA,F,6
1992,ALICJA,F,11
1992,ALIDA,F,5
1992,ALINA,F,21
1992,ALINE,F,5
1992,ALISA,F,4
1992,ALLAN,M,7
1992,ALMA,F,7
1992,ALVILDE,F,5
1992,ALVIN,M,4
1992,AMAL,F,19
1992,AMALIE,F,71
1992,AMANDA,F,90
1992,AMANUEL,M,7
1992,AMAR,M,6
1992,AMELIE,F,6
1992,AMIN,M,5
1992,AMINA,F,23
1992,AMIR,M,16
1992,AMIRA,F,5
1992,AMMAR,M,10
1992,AMNA,F,11
1992,AMUND,M,31
1992,AMY,F,14
1992,ANA,F,30
1992,ANASTASIA,F,7
1992,ANDERS,M,484
1992,ANDRE,M,201
1992,ANDREA,F,191
1992,ANDREAS,M,741
1992,ANDREI,M,7
1992,ANDRES,M,8
1992,ANDREW,M,14
1992,ANDRINE,F,6
1992,ANDRIUS,M,9
1992,ANDRZEJ,M,7
1992,ANE,F,115
1992,ANETA,F,10
1992,ANETT,F,11
1992,ANETTE,F,217
1992,ANGELICA,F,18
1992,ANGELIKA,F,17
1992,ANINE,F,41
1992,ANISA,F,8
1992,ANITA,F,80
1992,ANJA,F,113
1992,ANN,F,98
1992,ANN-HELEN,F,8
1992,ANN-KRISTIN,F,9
1992,ANN-MARI,F,4
1992,ANNA,F,264
1992,ANNE,F,270
1992,ANNE-MARIE,F,4
1992,ANNE-SOFIE,F,4
1992,ANNELI,F,19
1992,ANNELISE,F,4
1992,ANNETTE,F,52
1992,ANNIE,F,11
1992,ANNIKA,F,26
1992,ANNIKEN,F,100
1992,ANTHONY,M,6
1992,ANTON,M,18
1992,ANTONIO,M,9
1992,ANWAR,M,4
1992,ARE,M,43
1992,ARIAN,M,5
1992,ARILD,M,27
1992,ARKADIUSZ,M,10
1992,ARMAN,M,5
1992,ARNE,M,67
1992,ARNFINN,M,7
1992,ARNSTEIN,M,4
1992,ARNT,M,8
1992,ARON,M,17
1992,ARTHUR,M,8
1992,ARTUR,M,18
1992,ARTURAS,M,11
1992,ARVE,M,13
1992,ARVID,M,9
1992,ARVYDAS,M,4
1992,ASBJORN,M,23
1992,ASGEIR,M,18
1992,ASHA,F,5
1992,ASK,M,6
1992,ASLAK,M,25
1992,ASLE,M,9
1992,ASMA,F,5
1992,ASMUND,M,31
1992,ASTRI,F,14
1992,ASTRID,F,79
1992,ATLE,M,45
1992,AUD,F,6
1992,AUDHILD,F,4
1992,AUDRIUS,M,10
1992,AUDUN,M,54
1992,AUGUST,M,18
1992,AURIMAS,M,8
1992,AURORA,F,35
1992,AUSRA,F,5
1992,AXEL,M,29
1992,AYA,F,6
1992,AYAN,F,14
1992,AYLA,F,6
1992,AYSE,F,6
1992,AZRA,F,4
1992,BALDER,M,4
1992,BARBARA,F,15
1992,BARBRO,F,5
1992,BARD,M,34
1992,BARTLOMIEJ,M,11
1992,BARTOSZ,M,15
1992,BASTIAN,M,9
1992,BEATE,F,38
1992,BEATHE,F,13
1992,BEATRICE,F,8
1992,BELINDA,F,10
1992,BEN,M,4
1992,BENDIK,M,77
1992,BENEDICTE,F,102
1992,BENEDIKTE,F,48
1992,BENGT,M,5
1992,BENJAMIN,M,139
1992,BENT,M,9
1992,BENTE,F,21
1992,BERIT,F,32
1992,BERNHARD,M,8
1992,BERNT,M,14
1992,BETINA,F,13
1992,BETTINA,F,27
1992,BIANCA,F,6
1992,BILAL,M,10
1992,BIRGER,M,10
1992,BIRGIT,F,10
1992,BIRGITTE,F,56
1992,BIRK,M,4
1992,BIRTE,F,9
1992,BJARNE,M,12
1992,BJARTE,M,28
1992,BJORN,M,193
1992,BJORNAR,M,84
1992,BO,M,6
1992,BODIL,F,7
1992,BOGDAN,M,7
1992,BORGE,M,12
1992,BORGHILD,F,7
1992,BORIS,M,5
1992,BRAGE,M,25
1992,BREDE,M,13
1992,BRIAN,M,9
1992,BRIT,F,4
1992,BRITA,F,8
1992,BRITT,F,15
1992,BROR,M,7
1992,BRYNJAR,M,18
1992,CAMILLA,F,537
1992,CARINA,F,72
1992,CARINE,F,6
1992,CARL,M,77
1992,CARLA,F,5
1992,CARLOS,M,14
1992,CARMEN,F,11
1992,CAROLINA,F,12
1992,CAROLINE,F,250
1992,CASPER,M,9
1992,CASSANDRA,F,7
1992,CATHARINA,F,20
1992,CATHERINE,F,7
1992,CATHRIN,F,7
1992,CATHRINE,F,158
1992,CATO,M,36
1992,CATRINE,F,12
1992,CECILIA,F,20
1992,CECILIE,F,184
1992,CELINA,F,8
1992,CELINE,F,24
1992,CHARLES,M,7
1992,CHARLOTTE,F,276
1992,CHRIS,M,59
1992,CHRISTEL,F,7
1992,CHRISTER,M,129
1992,CHRISTIAN,M,317
1992,CHRISTIANE,F,9
1992,CHRISTIN,F,11
1992,CHRISTINA,F,167
1992,CHRISTINE,F,167
1992,CHRISTOFFER,M,212
1992,CHRISTOPHER,M,100
1992,CICILIE,F,6
1992,CINDY,F,7
1992,CLARA,F,6
1992,CLAUDIA,F,10
1992,CONNIE,F,16
1992,CORNELIA,F,8
1992,CORNELIUS,M,4
1992,CRISTINA,F,10
1992,DAG,M,52
1992,DAINIUS,M,4
1992,DALIA,F,4
1992,DAMIAN,M,43
1992,DAN,M,39
1992,DANA,F,4
1992,DANI,M,10
1992,DANIEL,M,696
1992,DANIELA,F,20
1992,DANIELLA,F,5
1992,DANNY,M,7
1992,DARIA,F,15
1992,DARIUS,M,7
1992,DARIUSZ,M,5
1992,DAVID,M,134
1992,DAWID,M,26
1992,DAWIT,M,8
1992,DEIVIDAS,M,14
1992,DEJAN,M,5
1992,DENIS,M,5
1992,DENNIS,M,52
1992,DESIREE,F,10
1992,DIANA,F,23
1992,DIDRIK,M,55
1992,DIEGO,M,9
1992,DINA,F,36
1992,DOMINIK,M,11
1992,DOMINIKA,F,17
1992,DONATAS,M,7
1992,DOROTA,F,9
1992,DORTHE,F,4
1992,EDDA,F,5
1992,EDDIE,M,4
1992,EDEL,F,12
1992,EDEN,F,4
1992,EDGAR,M,4
1992,EDITA,F,8
1992,EDMUND,M,5
1992,EDVARD,M,30
1992,EDVIN,M,13
1992,EDYTA,F,8
1992,EGIDIJUS,M,5
1992,EGIL,M,22
1992,EGLE,F,14
1992,EILEEN,F,9
1992,EILEN,F,4
1992,EILIN,F,4
1992,EINAR,M,53
1992,EIRA,F,5
1992,EIRIK,M,446
1992,EIRIN,F,89
1992,EIVIND,M,166
1992,EIVOR,F,4
1992,EKATERINA,F,9
1992,ELEN,F,8
1992,ELENA,F,23
1992,ELI,F,38
1992,ELIAS,M,43
1992,ELIDA,F,5
1992,ELIN,F,104
1992,ELINA,F,22
1992,ELINE,F,80
1992,ELISA,F,10
1992,ELISABET,F,8
1992,ELISABETH,F,253
1992,ELISE,F,205
1992,ELIZA,F,7
1992,ELIZABETH,F,13
1992,ELLA,F,5
1992,ELLEN,F,66
1992,ELLING,M,4
1992,ELLINOR,F,11
1992,ELSA,F,8
1992,ELSE,F,15
1992,ELVIRA,F,5
1992,EMANUEL,M,8
1992,EMELIE,F,18
1992,EMELY,F,9
1992,EMIL,M,230
1992,EMILIA,F,15
1992,EMILIE,F,202
1992,EMILY,F,24
1992,EMINA,F,7
1992,EMINE,F,4
1992,EMIR,M,6
1992,EMMA,F,85
1992,EMMANUEL,M,4
1992,EMMY,F,6
1992,ENDRE,M,53
1992,ENYA,F,4
1992,ERIC,M,18
1992,ERICA,F,11
1992,ERIK,M,282
1992,ERIKA,F,39
1992,ERLAND,M,9
1992,ERLE,F,6
1992,ERLEND,M,210
1992,ERLING,M,42
1992,ERNA,F,4
1992,ERNST,M,7
1992,ESBEN,M,9
1992,ESKIL,M,31
1992,ESKILD,M,9
1992,ESPEN,M,379
1992,ESTER,F,8
1992,ESTHER,F,13
1992,EVA,F,54
1992,EVALDAS,M,6
1992,EVELINA,F,13
1992,EVELYN,F,14
1992,EVEN,M,148
1992,EVY,F,10
1992,EWA,F,13
1992,EWELINA,F,13
1992,EYVIND,M,6
1992,FABIAN,M,22
1992,FADUMO,F,8
1992,FANNY,F,13
1992,FARAH,F,9
1992,FARHAD,M,4
1992,FATIMA,F,33
1992,FATMA,F,12
1992,FELICIA,F,4
1992,FELIX,M,18
1992,FERDINAND,M,4
1992,FERNANDO,M,5
1992,FILIP,M,37
1992,FINN,M,27
1992,FIONA,F,6
1992,FLEMMING,M,4
1992,FLORIAN,M,7
1992,FRANCISCO,M,6
1992,FRANK,M,39
1992,FRANS,M,4
1992,FRED,M,5
1992,FREDDY,M,4
1992,FREDERIK,M,15
1992,FREDRICK,M,17
1992,FREDRIK,M,519
1992,FRIDA,F,158
1992,FRIDE,F,22
1992,FRIDTJOF,M,11
1992,FRODE,M,31
1992,GABRIEL,M,27
1992,GABRIELA,F,10
1992,GABRIELE,F,9
1992,GABRIELLA,F,8
1992,GARD,M,30
1992,GAUTE,M,28
1992,GEIR,M,70
1992,GEORG,M,21
1992,GEORGE,M,14
1992,GEORGIOS,M,4
1992,GERD,F,5
1992,GIEDRIUS,M,5
1992,GINA,F,56
1992,GINTARE,F,16
1992,GISLE,M,15
1992,GITTE,F,5
1992,GJERMUND,M,23
1992,GJERTRUD,F,10
1992,GLENN,M,69
1992,GORAN,M,48
1992,GRACE,F,10
1992,GRETA,F,16
1992,GRETE,F,15
1992,GRETHE,F,8
1992,GRO,F,11
1992,GRY,F,20
1992,GRZEGORZ,M,16
1992,GUDRUN,F,10
1992,GUNHILD,F,10
1992,GUNN,F,16
1992,GUNNAR,M,32
1992,GUNNHILD,F,13
1992,GUNVOR,F,8
1992,GURI,F,11
1992,GURO,F,155
1992,GUSTAV,M,23
1992,GYDA,F,5
1992,HAAKON,M,92
1992,HAAVARD,M,5
1992,HADI,M,5
1992,HAKON,M,377
1992,HALIMA,F,8
1992,HALLVARD,M,26
1992,HALVARD,M,18
1992,HALVOR,M,36
1992,HAMDI,F,4
1992,HAMID,M,10
1992,HAMZA,M,10
1992,HANA,F,6
1992,HANAN,F,11
1992,HANNA,F,139
1992,HANNAH,F,32
1992,HANNE,F,271
1992,HANS,M,171
1992,HARALD,M,67
1992,HARIS,M,6
1992,HASAN,M,7
1992,HASSAN,M,26
1992,HATICE,F,5
1992,HAUK,M,4
1992,HAVAR,M,7
1992,HAVARD,M,227
1992,HEDDA,F,48
1992,HEDVIG,F,8
1992,HEGE,F,143
1992,HEIDI,F,180
1992,HEINE,M,11
1992,HELEN,F,24
1992,HELENA,F,28
1992,HELENE,F,281
1992,HELGA,F,11
1992,HELGE,M,31
1992,HELIN,F,4
1992,HELLE,F,40
1992,HELMER,M,4
1992,HENNING,M,47
1992,HENNY,F,6
1992,HENRIETTE,F,171
1992,HENRIK,M,443
1992,HENRIKKE,F,13
1992,HENRY,M,11
1992,HERMAN,M,64
1992,HERMANN,M,4
1992,HIBA,F,5
1992,HILDE,F,142
1992,HILDEGUNN,F,12
1992,HODAN,F,5
1992,HOGNE,M,4
1992,HUBERT,M,10
1992,HUDA,F,8
1992,HUGO,M,8
1992,HUSSEIN,M,23
1992,IAN,M,6
1992,IBEN,F,4
1992,IBRAHIM,M,36
1992,IDA,F,650
1992,IDAR,M,6
1992,IDUN,F,13
1992,IDUNN,F,9
1992,IEVA,F,14
1992,IGOR,M,8
1992,ILONA,F,5
1992,ILYAS,M,4
1992,IMAN,F,5
1992,INA,F,102
1992,INE,F,49
1992,INES,F,7
1992,INGA,F,49
1992,INGAR,M,13
1992,INGE,M,8
1992,INGEBORG,F,84
1992,INGELIN,F,16
1992,INGER,F,70
1992,INGER-LISE,F,5
1992,INGERID,F,7
1992,INGJERD,F,5
1992,INGRI,F,15
1992,INGRID,F,348
1992,INGRIDA,F,8
1992,INGUN,F,4
1992,INGUNN,F,41
1992,INGVALD,M,5
1992,INGVAR,M,5
1992,INGVE,M,4
1992,INGVIL,F,5
1992,INGVILD,F,206
1992,INGVILL,F,15
1992,IQRA,F,7
1992,IRENE,F,39
1992,IRINA,F,11
1992,IRIS,F,17
1992,IRMA,F,4
1992,IRMELIN,F,11
1992,IRYNA,F,5
1992,ISA,F,6
1992,ISABEL,F,49
1992,ISABELL,F,36
1992,ISABELLA,F,15
1992,ISABELLE,F,28
1992,ISAK,M,32
1992,ISELIN,F,98
1992,ISMAIL,M,12
1992,IVAN,M,29
1992,IVANA,F,5
1992,IVAR,M,47
